Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jerk
23200;6873352.002;548096.7549;686003.2105;0;0;0;0.674113263;0.51351125;1008089.609;1348657.815;7087244.653;-0.001135997;0;0;0;0;4.991551748;0;0.674113263;0.51351125;-1.585581233;-3.059536458;0.640573199;6.414418767;-30522.81228;5808.298054;0;0;86423.2;2163;16;0;23195.50136;;-30526.54297;-78.7299;1.393
23300;6873260.16;548466.1439;686627.8761;0;0;0;0.673997956;0.513081969;1008670.51;1349238.72;7090297.329;-0.001135997;0;0;0;0;4.995314344;0;0.673997956;0.513081969;-1.589223201;-3.059651557;0.640248468;6.410776799;-30530.69265;5809.797637;0;0;86423.3;2163;16;0;23295.49942;;-30534.41596;-78.5906;1.381
23400;6873168.242;548835.5276;687252.5336;0;0;0;0.67388284;0.512653114;1009251.561;1349819.775;7093350.791;-0.001135997;0;0;0;0;4.999079749;0;0.67388284;0.512653114;-1.592861545;-3.059766466;0.639924166;6.407138455;-30538.55864;5811.294485;0;0;86423.4;2163;16;0;23395.49749;;-30542.27502;-78.4525;1.394
23500;6873076.247;549204.9061;687877.1828;0;0;0;0.673767912;0.512224686;1009832.761;1350400.979;7096405.04;-0.001135997;0;0;0;0;5.002847967;0;0.673767912;0.512224686;-1.59649627;-3.059881188;0.639600292;6.40350373;-30546.41104;5812.788748;0;0;86423.5;2163;16;0;23495.49555;;-30550.12027;-78.3131;1.386
23600;6872984.176;549574.2794;688501.8237;0;0;0;0.673653173;0.511796685;1010414.11;1350982.332;7099460.073;-0.001135997;0;0;0;0;5.006618999;0;0.673653173;0.511796685;-1.600127382;-3.059995721;0.639276846;6.399872618;-30554.24945;5814.280347;0;0;86423.6;2163;16;0;23595.49361;;-30557.95158;-78.1745;1.373
23700;6872892.027;549943.6475;689126.4564;0;0;0;0.673538622;0.511369108;1010995.609;1351563.835;7102515.889;-0.001135997;0;0;0;0;5.010392846;0;0.673538622;0.511369108;-1.603754885;-3.060110066;0.638953826;6.396245115;-30562.07389;5815.769288;0;0;86423.7;2163;16;0;23695.49167;;-30565.76903;-78.0372;1.386
23800;6872799.803;550313.0103;689751.0808;0;0;0;0.673424259;0.510941956;1011577.256;1352145.486;7105572.487;-0.001135997;0;0;0;0;5.014169511;0;0.673424259;0.510941956;-1.607378786;-3.060224224;0.638631233;6.392621214;-30569.88482;5817.25566;0;0;86423.8;2163;16;0;23795.48973;;-30573.57275;-77.8986;1.378
23900;6872707.501;550682.368;690375.697;0;0;0;0.673310084;0.510515228;1012159.052;1352727.286;7108629.866;-0.001135997;0;0;0;0;5.017948995;0;0.673310084;0.510515228;-1.610999088;-3.060338196;0.638309066;6.389000912;-30577.68152;5818.739322;0;0;86423.9;2163;16;0;23895.48779;;-30581.36261;-77.7608;1.37
24000;6872615.123;551051.7204;691000.3049;0;0;0;0.673196095;0.510088924;1012740.996;1353309.234;7111688.023;-0.001135997;0;0;0;0;5.0217313;0;0.673196095;0.510088924;-1.614615797;-3.060451982;0.637987324;6.385384203;-30585.46475;5820.220422;0;0;86424;2163;16;0;23995.48585;;-30589.13869;-77.6238;1.368
24100;6872522.669;551421.0676;691624.9045;0;0;0;0.673082293;0.509663043;1013323.088;1353891.33;7114746.958;-0.001135997;0;0;0;0;5.025516429;0;0.673082293;0.509663043;-1.618228918;-3.060565581;0.637666006;6.381771082;-30593.23414;5821.698888;0;0;86424.1;2163;16;0;24095.4839;;-30596.90107;-77.487;1.371
24200;6872430.138;551790.4095;692249.4958;0;0;0;0.672968677;0.509237583;1013905.328;1354473.573;7117806.67;-0.001135997;0;0;0;0;5.029304382;0;0.672968677;0.509237583;-1.621838457;-3.060678996;0.637345112;6.378161543;-30600.98971;5823.174722;0;0;86424.2;2163;16;0;24195.48196;;-30604.64977;-77.3499;1.366
24300;6872337.53;552159.7462;692874.0788;0;0;0;0.672855246;0.508812546;1014487.715;1355055.965;7120867.156;-0.001135997;0;0;0;0;5.033095162;0;0.672855246;0.508812546;-1.625444418;-3.060792225;0.637024642;6.374555582;-30608.73191;5824.648015;0;0;86424.3;2163;16;0;24295.48002;;-30612.38476;-77.2133;1.356
24400;6872244.845;552529.0777;693498.6535;0;0;0;0.672742001;0.50838793;1015070.249;1355638.503;7123928.416;-0.001135997;0;0;0;0;5.036888771;0;0.672742001;0.50838793;-1.629046806;-3.06090527;0.636704595;6.370953194;-30616.46001;5826.118623;0;0;86424.4;2163;16;0;24395.47808;;-30620.10609;-77.0777;1.366
24500;6872152.084;552898.404;694123.2199;0;0;0;0.67262894;0.507963734;1015652.93;1356221.188;7126990.447;-0.001135997;0;0;0;0;5.04068521;0;0.67262894;0.507963734;-1.632645627;-3.061018131;0.636384969;6.367354373;-30624.17479;5827.586698;0;0;86424.5;2163;16;0;24495.47613;;-30627.81386;-76.9411;1.356
24600;6872059.247;553267.725;694747.7779;0;0;0;0.672516063;0.507539958;1016235.758;1356804.02;7130053.25;-0.001135997;0;0;0;0;5.044484481;0;0.672516063;0.507539958;-1.636240885;-3.061130809;0.636065765;6.363759115;-30631.87588;5829.052167;0;0;86424.6;2163;16;0;24595.47419;;-30635.50797;-76.8055;1.35
24700;6871966.333;553637.0407;695372.3277;0;0;0;0.67240337;0.507116602;1016818.732;1357386.999;7133116.822;-0.001135997;0;0;0;0;5.048286587;0;0.67240337;0.507116602;-1.639832586;-3.061243303;0.635746983;6.360167414;-30639.56325;5830.515025;0;0;86424.7;2163;16;0;24695.47224;;-30643.18852;-76.6705;1.352
24800;6871873.342;554006.3512;695996.869;0;0;0;0.67229086;0.506693664;1017401.853;1357970.123;7136181.162;-0.001135997;0;0;0;0;5.052091529;0;0.67229086;0.506693664;-1.643420735;-3.061355615;0.63542862;6.356579265;-30647.23742;5831.97537;0;0;86424.8;2163;16;0;24795.4703;;-30650.85557;-76.5353;1.349
24900;6871780.275;554375.6564;696621.4021;0;0;0;0.672178533;0.506271144;1017985.119;1358553.394;7139246.269;-0.001135997;0;0;0;0;5.055899308;0;0.672178533;0.506271144;-1.647005336;-3.061467745;0.635110677;6.352994664;-30654.89761;5833.433055;0;0;86424.9;2163;16;0;24895.46835;;-30658.5091;-76.4004;1.351
25000;6871687.131;554744.9564;697245.9268;0;0;0;0.672066389;0.505849042;1018568.531;1359136.81;7142312.141;-0.001135997;0;0;0;0;5.059709928;0;0.672066389;0.505849042;-1.650535441;-3.061579693;0.634793154;6.349464559;-30662.54464;5834.888238;0;0;86425;2163;16;0;24995.46641;;-30666.14914;-76.2653;1.335
25100;6871593.91;555114.2511;697870.4431;0;0;0;0.671954426;0.505427357;1019152.089;1359720.371;7145378.778;-0.001135997;0;0;0;0;5.063523389;0;0.671954426;0.505427357;-1.654040481;-3.06169146;0.634476049;6.345959519;-30670.17811;5836.340837;0;0;86425.1;2163;16;0;25095.46446;;-30673.77567;-76.1318;1.346
25200;6871500.613;555483.5406;698494.9511;0;0;0;0.671842645;0.505006088;1019735.791;1360304.078;7148446.177;-0.001135997;0;0;0;0;5.067339694;0;0.671842645;0.505006088;-1.65754206;-3.061803045;0.634159361;6.34245794;-30677.79798;5837.790852;0;0;86425.2;2163;16;0;25195.46251;;-30681.38885;-75.9972;1.334
25300;6871407.239;555852.8247;699119.4507;0;0;0;0.671731045;0.504585235;1020319.639;1360887.929;7151514.337;-0.001135997;0;0;0;0;5.071158844;0;0.671731045;0.504585235;-1.661040183;-3.06191445;0.633843092;6.338959817;-30685.4048;5839.238381;0;0;86425.3;2163;16;0;25295.46057;;-30688.98857;-75.8638;1.34
25400;6871313.789;556222.1037;699743.9419;0;0;0;0.671619626;0.504164797;1020903.631;1361471.925;7154583.257;-0.001135997;0;0;0;0;5.074980842;0;0.671619626;0.504164797;-1.664534856;-3.062025675;0.633527239;6.335465144;-30692.99777;5840.683275;0;0;86425.4;2163;16;0;25395.45862;;-30696.57495;-75.7298;1.324
25500;6871220.262;556591.3773;700368.4247;0;0;0;0.671508387;0.503744773;1021487.767;1362056.066;7157652.936;-0.001135997;0;0;0;0;5.078805689;0;0.671508387;0.503744773;-1.668026082;-3.062136722;0.633211802;6.331973918;-30700.5777;5842.125688;0;0;86425.5;2163;16;0;25495.45667;;-30704.14793;-75.5974;1.335
25600;6871126.659;556960.6456;700992.8991;0;0;0;0.671397328;0.503325164;1022072.048;1362640.35;7160723.372;-0.001135997;0;0;0;0;5.082633388;0;0.671397328;0.503325164;-1.671513868;-3.062247589;0.632896781;6.328486132;-30708.14424;5843.565552;0;0;86425.6;2163;16;0;25595.45472;;-30711.70767;-75.4639;1.325
25700;6871032.979;557329.9087;701617.3652;0;0;0;0.671286448;0.502905968;1022656.472;1363224.779;7163794.564;-0.001135997;0;0;0;0;5.08646394;0;0.671286448;0.502905968;-1.674998218;-3.062358276;0.632582174;6.325001782;-30715.69731;5845.002853;0;0;86425.7;2163;16;0;25695.45277;;-30719.25406;-75.3314;1.329
25800;6870939.222;557699.1665;702241.8228;0;0;0;0.671175747;0.502487184;1023241.04;1363809.351;7166866.511;-0.001135997;0;0;0;0;5.090297347;0;0.671175747;0.502487184;-1.678479136;-3.062468786;0.632267982;6.321520864;-30723.23744;5846.437692;0;0;86425.8;2163;16;0;25795.45082;;-30726.7872;-75.1985;1.313
25900;6870845.389;558068.419;702866.272;0;0;0;0.671065225;0.502068813;1023825.751;1364394.066;7169939.211;-0.001135997;0;0;0;0;5.094133612;0;0.671065225;0.502068813;-1.681956628;-3.062579117;0.631954204;6.318043372;-30730.76388;5847.869927;0;0;86425.9;2163;16;0;25895.44887;;-30734.30705;-75.0672;1.32
26000;6870751.479;558437.6662;703490.7127;0;0;0;0.67095488;0.501650854;1024410.606;1364978.925;7173012.664;-0.001135997;0;0;0;0;5.097972735;0;0.67095488;0.501650854;-1.685430699;-3.062689272;0.631640839;6.314569301;-30738.27742;5849.299705;0;0;86426;2163;16;0;25995.44692;;-30741.81377;-74.9352;1.324
26100;6870657.492;558806.9081;704115.1451;0;0;0;0.670844714;0.501233306;1024995.603;1365563.926;7176086.866;-0.001135997;0;0;0;0;5.10181472;0;0.670844714;0.501233306;-1.688901353;-3.062799249;0.631327887;6.311098647;-30745.77767;5850.726955;0;0;86426.1;2163;16;0;26095.44497;;-30749.30729;-74.8028;1.303
26200;6870563.429;559176.1447;704739.5689;0;0;0;0.670734724;0.500816168;1025580.743;1366149.07;7179161.819;-0.001135997;0;0;0;0;5.105659568;0;0.670734724;0.500816168;-1.692368596;-3.06290905;0.631015347;6.307631404;-30753.26461;5852.151674;0;0;86426.2;2163;16;0;26195.44302;;-30756.78757;-74.6725;1.32
26300;6870469.29;559545.3761;705363.9844;0;0;0;0.670624911;0.500399439;1026166.025;1366734.356;7182237.519;-0.001135997;0;0;0;0;5.109507281;0;0.670624911;0.500399439;-1.695832431;-3.063018675;0.630703218;6.304167569;-30760.73874;5853.573953;0;0;86426.3;2163;16;0;26295.44106;;-30764.25482;-74.5405;1.302
26400;6870375.074;559914.6021;705988.3914;0;0;0;0.670515275;0.499983121;1026751.449;1367319.785;7185313.966;-0.001135997;0;0;0;0;5.113357861;0;0.670515275;0.499983121;-1.699292865;-3.063128123;0.6303915;6.300707135;-30768.19931;5854.993653;0;0;86426.4;2163;16;0;26395.43911;;-30771.70887;-74.4103;1.309
26500;6870280.781;560283.8228;706612.7899;0;0;0;0.670405815;0.499567211;1027337.016;1367905.355;7188391.158;-0.001135997;0;0;0;0;5.11721131;0;0.670405815;0.499567211;-1.702749901;-3.063237397;0.630080192;6.297250099;-30775.64711;5856.410921;0;0;86426.5;2163;16;0;26495.43716;;-30779.1499;-74.2794;1.298
26600;6870186.412;560653.0382;707237.1799;0;0;0;0.67029653;0.499151709;1027922.723;1368491.067;7191469.095;-0.001135997;0;0;0;0;5.12106763;0;0.67029653;0.499151709;-1.706203546;-3.063346496;0.629769294;6.293796454;-30783.08177;5857.825689;0;0;86426.6;2163;16;0;26595.43521;;-30786.57784;-74.1496;1.309
26700;6870091.966;561022.2482;707861.5615;0;0;0;0.670187421;0.498736614;1028508.572;1369076.92;7194547.774;-0.001135997;0;0;0;0;5.124926823;0;0.670187421;0.498736614;-1.709653802;-3.06345542;0.629458805;6.290346198;-30790.50323;5859.237947;0;0;86426.7;2163;16;0;26695.43325;;-30793.9928;-74.0187;1.286
26800;6869997.443;561391.453;708485.9346;0;0;0;0.670078486;0.498321927;1029094.563;1369662.914;7197627.195;-0.001135997;0;0;0;0;5.128788891;0;0.670078486;0.498321927;-1.713100676;-3.06356417;0.629148725;6.286899324;-30797.91203;5860.647794;0;0;86426.8;2163;16;0;26795.4313;;-30801.39467;-73.8901;1.305
26900;6869902.844;561760.6524;709110.2991;0;0;0;0.669969725;0.497907646;1029680.694;1370249.05;7200707.356;-0.001135997;0;0;0;0;5.132653836;0;0.669969725;0.497907646;-1.716544173;-3.063672746;0.628839053;6.283455827;-30805.30738;5862.055083;0;0;86426.9;2163;16;0;26895.42934;;-30808.78368;-73.7596;1.286
27000;6869808.169;562129.8466;709734.6552;0;0;0;0.669861138;0.49749377;1030266.965;1370835.325;7203788.256;-0.001135997;0;0;0;0;5.13652166;0;0.669861138;0.49749377;-1.719984296;-3.063781151;0.628529787;6.280015704;-30812.69011;5863.459969;0;0;86427;2163;16;0;26995.42739;;-30816.15964;-73.631;1.289
27100;6869713.417;562499.0353;710359.0028;0;0;0;0.669752725;0.4970803;1030853.377;1371421.741;7206869.894;-0.001135997;0;0;0;0;5.140392365;0;0.669752725;0.4970803;-1.72342105;-3.063889381;0.628220929;6.27657895;-30820.05982;5864.862378;0;0;86427.1;2163;16;0;27095.42543;;-30823.52274;-73.5021;1.297
27200;6869618.588;562868.2188;710983.3418;0;0;0;0.669644485;0.496667235;1031439.929;1372008.298;7209952.268;-0.001135997;0;0;0;0;5.144265954;0;0.669644485;0.496667235;-1.726854442;-3.063997439;0.627912477;6.273145558;-30827.41647;5866.262303;0;0;86427.2;2163;16;0;27195.42347;;-30830.87295;-73.3724;1.272
27300;6869523.683;563237.3969;711607.6724;0;0;0;0.669536417;0.496254574;1032026.621;1372594.994;7213035.377;-0.001135997;0;0;0;0;5.148142427;0;0.669536417;0.496254574;-1.730284475;-3.064105325;0.62760443;6.269715525;-30834.76059;5867.659843;0;0;86427.3;2163;16;0;27295.42152;;-30838.21019;-73.2452;1.287
27400;6869428.701;563606.5697;712231.9944;0;0;0;0.669428522;0.495842316;1032613.453;1373181.83;7216119.219;-0.001135997;0;0;0;0;5.152021788;0;0.669428522;0.495842316;-1.733711153;-3.064213039;0.627296789;6.266288847;-30842.0914;5869.05485;0;0;86427.4;2163;16;0;27395.41956;;-30845.53471;-73.1165;1.283
27500;6869333.642;563975.7371;712856.3078;0;0;0;0.669320798;0.495430461;1033200.424;1373768.805;7219203.795;-0.001135997;0;0;0;0;5.155904038;0;0.669320798;0.495430461;-1.737134483;-3.064320584;0.626989552;6.262865517;-30849.4097;5870.447476;0;0;86427.5;2163;16;0;27495.4176;;-30852.84636;-72.9882;1.271
27600;6869238.507;564344.8992;713480.6127;0;0;0;0.669213246;0.495019009;1033787.534;1374355.919;7222289.101;-0.001135997;0;0;0;0;5.159789179;0;0.669213246;0.495019009;-1.740554469;-3.064427955;0.626682719;6.259445531;-30856.71514;5871.837654;0;0;86427.6;2163;16;0;27595.41564;;-30860.14518;-72.8611;1.277
27700;6869143.296;564714.056;714104.9091;0;0;0;0.669105865;0.494607958;1034374.783;1374943.172;7225375.137;-0.001135997;0;0;0;0;5.163677214;0;0.669105865;0.494607958;-1.743971114;-3.064535158;0.626376289;6.256028886;-30864.00763;5873.225369;0;0;86427.7;2163;16;0;27695.41368;;-30867.43129;-72.7334;1.272
27800;6869048.008;565083.2074;714729.1969;0;0;0;0.668998655;0.494197308;1034962.171;1375530.564;7228461.902;-0.001135997;0;0;0;0;5.167568144;0;0.668998655;0.494197308;-1.747384425;-3.064642191;0.626070262;6.252615575;-30871.28772;5874.610725;0;0;86427.8;2163;16;0;27795.41172;;-30874.70463;-72.6062;1.267
27900;6868952.643;565452.3534;715353.4761;0;0;0;0.668891615;0.493787059;1035549.697;1376118.094;7231549.394;-0.001135997;0;0;0;0;5.171461972;0;0.668891615;0.493787059;-1.750794406;-3.064749053;0.625764637;6.249205594;-30878.55462;5875.99357;0;0;86427.9;2163;16;0;27895.40976;;-30881.96525;-72.4795;1.266
28000;6868857.202;565821.4941;715977.7468;0;0;0;0.668784744;0.493377211;1036137.361;1376705.763;7234637.613;-0.001135997;0;0;0;0;5.1753587;0;0.668784744;0.493377211;-1.754201062;-3.064855747;0.625459413;6.245798938;-30885.80915;5877.37406;0;0;86428;2163;16;0;27995.4078;;-30889.2132;-72.3529;1.271
28100;6868761.684;566190.6295;716602.0088;0;0;0;0.668678043;0.492967761;1036725.164;1377293.569;7237726.556;-0.001135997;0;0;0;0;5.179258329;0;0.668678043;0.492967761;-1.757604396;-3.064962271;0.625154591;6.242395604;-30893.05095;5878.752129;0;0;86428.1;2163;16;0;28095.40584;;-30896.44849;-72.2258;1.252
28200;6868666.09;566559.7594;717226.2623;0;0;0;0.668571511;0.492558711;1037313.103;1377881.513;7240816.222;-0.001135997;0;0;0;0;5.183160862;0;0.668571511;0.492558711;-1.761004415;-3.065068629;0.624850169;6.238995585;-30900.2799;5880.127754;0;0;86428.2;2163;16;0;28195.40388;;-30903.67107;-72.1006;1.26
28300;6868570.419;566928.884;717850.5072;0;0;0;0.668465148;0.492150059;1037901.181;1378469.594;7243906.611;-0.001135997;0;0;0;0;5.187066301;0;0.668465148;0.492150059;-1.764401123;-3.065174816;0.624546147;6.235598877;-30907.49661;5881.501047;0;0;86428.3;2163;16;0;28295.40192;;-30910.88113;-71.9746;1.262
28400;6868474.671;567298.0032;718474.7434;0;0;0;0.668358953;0.491741805;1038489.395;1379057.813;7246997.721;-0.001135997;0;0;0;0;5.190974648;0;0.668358953;0.491741805;-1.767794525;-3.065280837;0.624242524;6.232205475;-30914.70027;5882.871858;0;0;86428.4;2163;16;0;28395.39996;;-30918.07859;-71.8484;1.251
28500;6868378.847;567667.1171;719098.9711;0;0;0;0.668252926;0.491333948;1039077.747;1379646.169;7250089.551;-0.001135997;0;0;0;0;5.194885905;0;0.668252926;0.491333948;-1.771184624;-3.065386692;0.6239393;6.228815376;-30921.89166;5884.240335;0;0;86428.5;2163;16;0;28495.398;;-30925.26343;-71.7233;1.25
28600;6868282.947;568036.2256;719723.1901;0;0;0;0.668147066;0.490926487;1039666.235;1380234.661;7253182.099;-0.001135997;0;0;0;0;5.198800074;0;0.668147066;0.490926487;-1.774571427;-3.065492378;0.623636474;6.225428573;-30929.07045;5885.606413;0;0;86428.6;2163;16;0;28595.39603;;-30932.43576;-71.5983;1.251
28700;6868186.969;568405.3287;720347.4005;0;0;0;0.668041373;0.490519423;1040254.86;1380823.29;7256275.365;-0.001135997;0;0;0;0;5.202717158;0;0.668041373;0.490519423;-1.777954937;-3.0655979;0.623334045;6.222045063;-30936.23654;5886.970074;0;0;86428.7;2163;16;0;28695.39407;;-30939.59559;-71.4732;1.245
28800;6868090.916;568774.4264;720971.6023;0;0;0;0.667935847;0.490112754;1040843.62;1381412.055;7259369.346;-0.001135997;0;0;0;0;5.206637158;0;0.667935847;0.490112754;-1.781335159;-3.065703253;0.623032014;6.218664841;-30943.39049;5888.331426;0;0;86428.8;2163;16;0;28795.39211;;-30946.74291;-71.3487;1.241
28900;6867994.786;569143.5187;721595.7954;0;0;0;0.667830487;0.48970648;1041432.517;1382000.956;7262464.042;-0.001135997;0;0;0;0;5.210560077;0;0.667830487;0.48970648;-1.784712099;-3.065808442;0.622730379;6.215287901;-30950.53153;5889.69032;0;0;86428.9;2163;16;0;28895.39014;;-30953.87778;-71.2246;1.245
29000;6867898.579;569512.6056;722219.9799;0;0;0;0.667725293;0.489300601;1042021.55;1382589.993;7265559.452;-0.001135997;0;0;0;0;5.214485917;0;0.667725293;0.489300601;-1.78808576;-3.065913467;0.62242914;6.21191424;-30957.6604;5891.046899;0;0;86429;2163;16;0;28995.38818;;-30961.00024;-71.1001;1.24
29100;6867802.295;569881.6872;722844.1557;0;0;0;0.667620264;0.488895116;1042610.718;1383179.165;7268655.574;-0.001135997;0;0;0;0;5.21841468;0;0.667620264;0.488895116;-1.791456148;-3.066018326;0.622128296;6.208543852;-30964.77684;5892.401113;0;0;86429.1;2163;16;0;29095.38621;;-30968.11025;-70.9761;1.229
29200;6867705.935;570250.7633;723468.3229;0;0;0;0.667515401;0.488490023;1043200.022;1383768.473;7271752.407;-0.001135997;0;0;0;0;5.222346368;0;0.667515401;0.488490023;-1.794803409;-3.066123021;0.621827847;6.205196591;-30971.88069;5893.75293;0;0;86429.2;2163;16;0;29195.38425;;-30975.20786;-70.8532;1.242
29300;6867609.499;570619.8341;724092.4813;0;0;0;0.667410702;0.488085324;1043789.461;1384357.916;7274849.95;-0.001135997;0;0;0;0;5.226280983;0;0.667410702;0.488085324;-1.798127513;-3.066227551;0.621527793;6.201872487;-30978.97252;5895.10246;0;0;86429.3;2163;16;0;29295.38228;;-30982.29318;-70.729;1.228
29400;6867512.986;570988.8994;724716.6311;0;0;0;0.667306168;0.487681017;1044379.034;1384947.494;7277948.201;-0.001135997;0;0;0;0;5.230218528;0;0.667306168;0.487681017;-1.801448396;-3.066331917;0.621228131;6.198551604;-30986.05154;5896.449554;0;0;86429.4;2163;16;0;29395.38031;;-30989.36608;-70.6062;1.225
29500;6867416.396;571357.9594;725340.7722;0;0;0;0.667201797;0.487277101;1044968.742;1385537.206;7281047.16;-0.001135997;0;0;0;0;5.234159004;0;0.667201797;0.487277101;-1.804766063;-3.066436121;0.620928863;6.195233937;-30993.11857;5897.794364;0;0;86429.5;2163;16;0;29495.37835;;-30996.4267;-70.4837;1.23
29600;6867319.73;571727.0139;725964.9046;0;0;0;0.66709759;0.486873576;1045558.584;1386127.052;7284146.824;-0.001135997;0;0;0;0;5.238102415;0;0.66709759;0.486873576;-1.808080517;-3.066540162;0.620629988;6.191919483;-31000.17324;5899.136824;0;0;86429.6;2163;16;0;29595.37638;;-31003.47507;-70.3607;1.224
29700;6867222.988;572096.063;726589.0283;0;0;0;0.666993547;0.486470442;1046148.561;1386717.033;7287247.194;-0.001135997;0;0;0;0;5.242048761;0;0.666993547;0.486470442;-1.811391764;-3.066644041;0.620331504;6.188608236;-31007.21545;5900.476911;0;0;86429.7;2163;16;0;29695.37441;;-31010.51114;-70.2383;1.22
29800;6867126.169;572465.1067;727213.1433;0;0;0;0.666889666;0.486067698;1046738.671;1387307.148;7290348.267;-0.001135997;0;0;0;0;5.245998046;0;0.666889666;0.486067698;-1.814699808;-3.066747756;0.620033412;6.185300192;-31014.24579;5901.814741;0;0;86429.8;2163;16;0;29795.37244;;-31017.53497;-70.1163;1.218
29900;6867029.273;572834.145;727837.2496;0;0;0;0.666785947;0.485665343;1047328.915;1387897.396;7293450.043;-0.001135997;0;0;0;0;5.249950271;0;0.666785947;0.485665343;-1.818004654;-3.06685131;0.61973571;6.181995346;-31021.26346;5903.150158;0;0;86429.9;2163;16;0;29895.37047;;-31024.5466;-69.9945;1.22
30000;6866932.301;573203.1778;728461.3472;0;0;0;0.666682391;0.485263377;1047919.293;1388487.778;7296552.519;-0.001135997;0;0;0;0;5.253905438;0;0.666682391;0.485263377;-1.821306306;-3.066954704;0.619438399;6.178693694;-31028.26922;5904.48331;0;0;86430;2163;16;0;29995.3685;;-31031.54605;-69.8725;1.214
30100;6866835.252;573572.2052;729085.436;0;0;0;0.666578996;0.484861799;1048509.804;1389078.293;7299655.696;-0.001135997;0;0;0;0;5.257863551;0;0.666578996;0.484861799;-1.824604768;-3.067057935;0.619141478;6.175395232;-31035.26278;5905.814141;0;0;86430.1;2163;16;0;30095.36653;;-31038.5333;-69.7511;1.208
