Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jerk
23000;6745673.895;-596835.0645;1499566.898;0;0;0;-0.378785334;0.223902261;1655293.913;1995867.964;10488356.94;-0.001135997;0;0;0;0;10.84064948;0;-0.378785334;0.223902261;-4.41778672;1.475765109;0.458748036;3.58221328;2510.425011;-477.7179956;0;0;86423;2163;16;0;22993.3425;;2503.317651;-141.73514;-0.1208
23100;6745686.16;-596157.1542;1499780.953;0;0;0;-0.378346024;0.223916414;1655246.277;1995820.327;10488106.61;-0.001135997;0;0;0;0;10.84000489;0;-0.378346024;0.223916414;-4.417617357;1.476190783;0.458754535;3.582382643;2496.251904;-475.020943;0;0;86423.1;2163;16;0;23093.34266;;2489.144137;-141.74722;-0.1262
23200;6745698.355;-595479.237;1499994.991;0;0;0;-0.377906686;0.223930487;1655198.91;1995772.96;10487857.69;-0.001135997;0;0;0;0;10.83936401;0;-0.377906686;0.223930487;-4.41744895;1.476616485;0.458760998;3.58255105;2482.077576;-472.3236581;0;0;86423.2;2163;16;0;23193.34282;;2474.969415;-141.75984;-0.1208
23300;6745710.479;-594801.3129;1500209.01;0;0;0;-0.37746732;0.22394448;1655151.813;1995725.862;10487610.19;-0.001135997;0;0;0;0;10.83872684;0;-0.37746732;0.22394448;-4.417281498;1.477042215;0.458767425;3.582718502;2467.902004;-469.6261365;0;0;86423.3;2163;16;0;23293.34298;;2460.793431;-141.77192;-0.1209
23400;6745722.533;-594123.382;1500423.012;0;0;0;-0.377027927;0.223958393;1655104.985;1995679.035;10487364.11;-0.001135997;0;0;0;0;10.83809338;0;-0.377027927;0.223958393;-4.417115002;1.477467972;0.458773815;3.582884998;2453.725238;-466.9283875;0;0;86423.4;2163;16;0;23393.34313;;2446.616239;-141.78401;-0.1156
23500;6745734.517;-593445.4441;1500636.996;0;0;0;-0.376588506;0.223972227;1655058.428;1995632.477;10487119.45;-0.001135997;0;0;0;0;10.83746364;0;-0.376588506;0.223972227;-4.416949462;1.477893756;0.458780168;3.583050538;2439.547267;-464.2304095;0;0;86423.5;2163;16;0;23493.34329;;2432.437838;-141.79557;-0.1209
23600;6745746.43;-592767.4995;1500850.962;0;0;0;-0.376149058;0.22398598;1655012.14;1995586.189;10486876.2;-0.001135997;0;0;0;0;10.8368376;0;-0.376149058;0.22398598;-4.416784878;1.478319568;0.458786485;3.583215122;2425.368079;-461.5321996;0;0;86423.6;2163;16;0;23593.34344;;2418.258281;-141.80766;-0.1209
23700;6745758.273;-592089.5479;1501064.91;0;0;0;-0.375709583;0.223999654;1654966.122;1995540.17;10486634.37;-0.001135997;0;0;0;0;10.83621528;0;-0.375709583;0.223999654;-4.416621251;1.478745406;0.458792765;3.583378749;2411.187726;-458.8337683;0;0;86423.7;2163;16;0;23693.34359;;2404.077515;-141.81975;-0.1155
23800;6745770.045;-591411.5896;1501278.84;0;0;0;-0.375270081;0.224013248;1654920.374;1995494.422;10486393.96;-0.001135997;0;0;0;0;10.83559666;0;-0.375270081;0.224013248;-4.41645858;1.479171271;0.458799009;3.58354142;2397.006142;-456.1351025;0;0;86423.8;2163;16;0;23793.34375;;2389.89554;-141.8313;-0.1157
23900;6745781.748;-590733.6243;1501492.752;0;0;0;-0.374830552;0.224026761;1654874.896;1995448.943;10486154.97;-0.001135997;0;0;0;0;10.83498176;0;-0.374830552;0.224026761;-4.416296866;1.479597163;0.458805217;3.583703134;2382.823413;-453.4362189;0;0;86423.9;2163;16;0;23893.3439;;2375.71241;-141.84287;-0.1208
24000;6745793.38;-590055.6523;1501706.646;0;0;0;-0.374390997;0.224040195;1654829.688;1995403.735;10485917.4;-0.001135997;0;0;0;0;10.83437056;0;-0.374390997;0.224040195;-4.416136108;1.480023081;0.458811387;3.583863892;2368.639503;-450.7371106;0;0;86424;2163;16;0;23993.34405;;2361.528123;-141.85495;-0.1104
24100;6745804.941;-589377.6734;1501920.522;0;0;0;-0.373951415;0.224053549;1654784.749;1995358.796;10485681.24;-0.001135997;0;0;0;0;10.83376307;0;-0.373951415;0.224053549;-4.415976308;1.480449025;0.458817521;3.584023692;2354.454418;-448.0377786;0;0;86424.1;2163;16;0;24093.3442;;2347.342628;-141.86599;-0.1156
24200;6745816.432;-588699.6877;1502134.38;0;0;0;-0.373511806;0.224066823;1654740.081;1995314.127;10485446.51;-0.001135997;0;0;0;0;10.83315929;0;-0.373511806;0.224066823;-4.415817465;1.480874996;0.458823619;3.584182535;2340.26819;-445.3382293;0;0;86424.2;2163;16;0;24193.34435;;2333.156029;-141.87755;-0.1208
24300;6745827.853;-588021.6952;1502348.22;0;0;0;-0.373072172;0.224080016;1654695.682;1995269.728;10485213.19;-0.001135997;0;0;0;0;10.83255921;0;-0.373072172;0.224080016;-4.41565958;1.481300992;0.458829679;3.58434042;2326.080786;-442.638456;0;0;86424.3;2163;16;0;24293.3445;;2318.968274;-141.88963;-0.0999
24400;6745839.204;-587343.6959;1502562.043;0;0;0;-0.372632511;0.22409313;1654651.554;1995225.599;10484981.29;-0.001135997;0;0;0;0;10.83196285;0;-0.372632511;0.22409313;-4.415502653;1.481727014;0.458835704;3.584497347;2311.892257;-439.9384686;0;0;86424.4;2163;16;0;24393.34464;;2304.779311;-141.89962;-0.1262
24500;6745850.484;-586665.6898;1502775.847;0;0;0;-0.372192825;0.224106164;1654607.695;1995181.74;10484750.81;-0.001135997;0;0;0;0;10.83137019;0;-0.372192825;0.224106164;-4.415346684;1.482153062;0.458841691;3.584653316;2297.702591;-437.2382651;0;0;86424.5;2163;16;0;24493.34479;;2290.589349;-141.91224;-0.1103
24600;6745861.694;-585987.6769;1502989.633;0;0;0;-0.371753113;0.224119118;1654564.107;1995138.152;10484521.75;-0.001135997;0;0;0;0;10.83078123;0;-0.371753113;0.224119118;-4.415191672;1.482579136;0.458847642;3.584808328;2283.511773;-434.5378422;0;0;86424.6;2163;16;0;24593.34494;;2276.398125;-141.92327;-0.105
24700;6745872.834;-585309.6573;1503203.402;0;0;0;-0.371313375;0.224131991;1654520.788;1995094.833;10484294.11;-0.001135997;0;0;0;0;10.83019598;0;-0.371313375;0.224131991;-4.415037619;1.483005235;0.458853556;3.584962381;2269.319857;-431.8372103;0;0;86424.7;2163;16;0;24693.34508;;2262.205798;-141.93377;-0.1105
24800;6745883.903;-584631.6308;1503417.152;0;0;0;-0.370873612;0.224144785;1654477.74;1995051.784;10484067.89;-0.001135997;0;0;0;0;10.82961444;0;-0.370873612;0.224144785;-4.414884525;1.483431359;0.458859434;3.585115475;2255.126791;-429.1363597;0;0;86424.8;2163;16;0;24793.34522;;2248.012421;-141.94482;-0.1155
24900;6745894.902;-583953.5976;1503630.885;0;0;0;-0.370433823;0.224157498;1654434.962;1995009.006;10483843.08;-0.001135997;0;0;0;0;10.82903659;0;-0.370433823;0.224157498;-4.41473239;1.483857508;0.458865274;3.58526761;2240.932641;-426.4353028;0;0;86424.9;2163;16;0;24893.34537;;2233.817939;-141.95637;-0.1104
25000;6745905.831;-583275.5576;1503844.599;0;0;0;-0.36999401;0.224170131;1654392.454;1994966.497;10483619.7;-0.001135997;0;0;0;0;10.82846246;0;-0.36999401;0.224170131;-4.414581213;1.484283681;0.458871078;3.585418787;2226.737383;-423.7340349;0;0;86425;2163;16;0;24993.34551;;2219.622302;-141.96741;-0.0999
25100;6745916.689;-582597.5109;1504058.296;0;0;0;-0.369554172;0.224182684;1654350.216;1994924.259;10483397.74;-0.001135997;0;0;0;0;10.82789202;0;-0.369554172;0.224182684;-4.414430995;1.48470988;0.458876846;3.585569005;2212.541024;-421.0325577;0;0;86425.1;2163;16;0;25093.34565;;2205.425561;-141.9774;-0.1156
25200;6745927.477;-581919.4574;1504271.975;0;0;0;-0.369114308;0.224195157;1654308.248;1994882.291;10483177.19;-0.001135997;0;0;0;0;10.82732529;0;-0.369114308;0.224195157;-4.414281737;1.485136103;0.458882576;3.585718263;2198.343587;-418.3308752;0;0;86425.2;2163;16;0;25193.34579;;2191.227821;-141.98896;-0.105
25300;6745938.195;-581241.3972;1504485.635;0;0;0;-0.368674421;0.22420755;1654266.55;1994840.593;10482958.07;-0.001135997;0;0;0;0;10.82676226;0;-0.368674421;0.22420755;-4.414133439;1.485562351;0.45888827;3.585866561;2184.145042;-415.628982;0;0;86425.3;2163;16;0;25293.34593;;2177.028925;-141.99946;-0.1052
25400;6745948.842;-580563.3303;1504699.278;0;0;0;-0.368234508;0.224219862;1654225.123;1994799.165;10482740.36;-0.001135997;0;0;0;0;10.82620294;0;-0.368234508;0.224219862;-4.4139861;1.485988623;0.458893927;3.5860139;2169.945442;-412.9268879;0;0;86425.4;2163;16;0;25393.34607;;2162.828979;-142.00998;-0.1103
25500;6745959.419;-579885.2566;1504912.902;0;0;0;-0.367794572;0.224232094;1654183.965;1994758.007;10482524.08;-0.001135997;0;0;0;0;10.82564731;0;-0.367794572;0.224232094;-4.41383972;1.486414919;0.458899547;3.58616028;2155.744775;-410.2245909;0;0;86425.5;2163;16;0;25493.3462;;2148.627981;-142.02101;-0.0999
25600;6745969.925;-579207.1762;1505126.509;0;0;0;-0.367354611;0.224244246;1654143.078;1994717.12;10482309.22;-0.001135997;0;0;0;0;10.82509539;0;-0.367354611;0.224244246;-4.413694301;1.486841238;0.458905131;3.586305699;2141.543032;-407.5220891;0;0;86425.6;2163;16;0;25593.34634;;2134.42588;-142.031;-0.105
25700;6745980.362;-578529.0891;1505340.098;0;0;0;-0.366914627;0.224256318;1654102.462;1994676.503;10482095.77;-0.001135997;0;0;0;0;10.82454717;0;-0.366914627;0.224256318;-4.413549843;1.487267582;0.458910677;3.586450157;2127.340259;-404.8193912;0;0;86425.7;2163;16;0;25693.34648;;2120.22278;-142.0415;-0.1052
25800;6745990.728;-577850.9953;1505553.668;0;0;0;-0.366474618;0.22426831;1654062.115;1994636.156;10481883.75;-0.001135997;0;0;0;0;10.82400265;0;-0.366474618;0.22426831;-4.413406344;1.487693949;0.458916187;3.586593656;2113.136408;-402.1164882;0;0;86425.8;2163;16;0;25793.34661;;2106.01863;-142.05202;-0.1051
25900;6746001.023;-577172.8948;1505767.221;0;0;0;-0.366034586;0.224280221;1654022.039;1994596.08;10481673.14;-0.001135997;0;0;0;0;10.82346183;0;-0.366034586;0.224280221;-4.413263807;1.48812034;0.45892166;3.586736193;2098.931538;-399.4133912;0;0;86425.9;2163;16;0;25893.34674;;2091.813428;-142.06253;-0.0998
26000;6746011.249;-576494.7876;1505980.756;0;0;0;-0.36559453;0.224292052;1653982.233;1994556.273;10481463.96;-0.001135997;0;0;0;0;10.8229247;0;-0.36559453;0.224292052;-4.41312223;1.488546754;0.458927096;3.58687777;2084.72563;-396.7100969;0;0;86426;2163;16;0;25993.34688;;2077.607175;-142.07251;-0.0999
26100;6746021.404;-575816.6737;1506194.273;0;0;0;-0.365154451;0.224303803;1653942.698;1994516.738;10481256.2;-0.001135997;0;0;0;0;10.82239128;0;-0.365154451;0.224303803;-4.412981614;1.488973191;0.458932496;3.587018386;2070.518686;-394.0066054;0;0;86426.1;2163;16;0;26093.34701;;2063.399924;-142.0825;-0.105
26200;6746031.488;-575138.5531;1506407.771;0;0;0;-0.364714349;0.224315473;1653903.432;1994477.472;10481049.86;-0.001135997;0;0;0;0;10.82186156;0;-0.364714349;0.224315473;-4.412841959;1.489399651;0.458937858;3.587158041;2056.310743;-391.3029238;0;0;86426.2;2163;16;0;26193.34714;;2049.191674;-142.093;-0.0947
26300;6746041.503;-574460.4259;1506621.252;0;0;0;-0.364274224;0.224327063;1653864.437;1994438.477;10480844.94;-0.001135997;0;0;0;0;10.82133553;0;-0.364274224;0.224327063;-4.412703266;1.489826134;0.458943184;3.587296734;2042.101757;-388.5990435;0;0;86426.3;2163;16;0;26293.34727;;2034.982374;-142.10247;-0.105
26400;6746051.447;-573782.292;1506834.715;0;0;0;-0.363834076;0.224338573;1653825.713;1994399.752;10480641.44;-0.001135997;0;0;0;0;10.8208132;0;-0.363834076;0.224338573;-4.412565534;1.49025264;0.458948472;3.587434466;2027.891788;-385.8949764;0;0;86426.4;2163;16;0;26393.3474;;2020.772127;-142.11297;-0.0947
26500;6746061.32;-573104.1515;1507048.16;0;0;0;-0.363393905;0.224350002;1653787.259;1994361.298;10480439.36;-0.001135997;0;0;0;0;10.82029457;0;-0.363393905;0.224350002;-4.412428763;1.490679168;0.458953724;3.587571237;2013.680828;-383.1907206;0;0;86426.5;2163;16;0;26493.34753;;2006.56083;-142.12244;-0.0997
26600;6746071.124;-572426.0043;1507261.586;0;0;0;-0.362953711;0.224361351;1653749.075;1994323.114;10480238.7;-0.001135997;0;0;0;0;10.81977963;0;-0.362953711;0.224361351;-4.412292955;1.491105718;0.458958939;3.587707045;1999.468856;-380.4862722;0;0;86426.6;2163;16;0;26593.34765;;1992.348586;-142.13241;-0.1
26700;6746080.857;-571747.8504;1507474.995;0;0;0;-0.362513495;0.224372619;1653711.162;1994285.201;10480039.46;-0.001135997;0;0;0;0;10.8192684;0;-0.362513495;0.224372619;-4.412158109;1.491532291;0.458964117;3.587841891;1985.255917;-377.7816399;0;0;86426.7;2163;16;0;26693.34778;;1978.135345;-142.14241;-0.0893
26800;6746090.519;-571069.69;1507688.386;0;0;0;-0.362073257;0.224383808;1653673.52;1994247.558;10479841.65;-0.001135997;0;0;0;0;10.81876086;0;-0.362073257;0.224383808;-4.412024224;1.491958886;0.458969258;3.587975776;1971.04198;-375.0768177;0;0;86426.8;2163;16;0;26793.34791;;1963.921104;-142.15134;-0.105
26900;6746100.112;-570391.5229;1507901.758;0;0;0;-0.361632997;0.224394915;1653636.147;1994210.185;10479645.26;-0.001135997;0;0;0;0;10.81825701;0;-0.361632997;0.224394915;-4.411891303;1.492385502;0.458974362;3.588108697;1956.827088;-372.3718136;0;0;86426.9;2163;16;0;26893.34803;;1949.70597;-142.16184;-0.0894
27000;6746109.634;-569713.3492;1508115.113;0;0;0;-0.361192715;0.224405943;1653599.046;1994173.083;10479450.28;-0.001135997;0;0;0;0;10.81775686;0;-0.361192715;0.224405943;-4.411759343;1.492812141;0.45897943;3.588240657;1942.611234;-369.6666266;0;0;86427;2163;16;0;26993.34815;;1935.489786;-142.17078;-0.0999
27100;6746119.085;-569035.1688;1508328.45;0;0;0;-0.360752411;0.224416889;1653562.215;1994136.252;10479256.73;-0.001135997;0;0;0;0;10.8172604;0;-0.360752411;0.224416889;-4.411628347;1.493238801;0.45898446;3.588371653;1928.39442;-366.9612567;0;0;86427.1;2163;16;0;27093.34828;;1921.272708;-142.18077;-0.084
27200;6746128.467;-568356.9819;1508541.768;0;0;0;-0.360312085;0.224427756;1653525.654;1994099.691;10479064.61;-0.001135997;0;0;0;0;10.81676764;0;-0.360312085;0.224427756;-4.411498313;1.493665482;0.458989453;3.588501687;1914.176665;-364.2557081;0;0;86427.2;2163;16;0;27193.3484;;1907.054631;-142.18917;-0.1051
27300;6746137.778;-567678.7883;1508755.069;0;0;0;-0.359871738;0.224438542;1653489.364;1994063.401;10478873.9;-0.001135997;0;0;0;0;10.81627858;0;-0.359871738;0.224438542;-4.411369242;1.494092184;0.458994409;3.588630758;1899.95795;-361.5499765;0;0;86427.3;2163;16;0;27293.34852;;1892.835714;-142.19968;-0.0842
27400;6746147.018;-567000.5882;1508968.351;0;0;0;-0.35943137;0.224449247;1653453.345;1994027.381;10478684.61;-0.001135997;0;0;0;0;10.8157932;0;-0.35943137;0.224449247;-4.411241135;1.494518908;0.458999329;3.588758865;1885.738312;-358.8440694;0;0;86427.4;2163;16;0;27393.34864;;1878.615746;-142.2081;-0.0945
27500;6746156.188;-566322.3815;1509181.616;0;0;0;-0.35899098;0.224459872;1653417.596;1993991.632;10478496.75;-0.001135997;0;0;0;0;10.81531153;0;-0.35899098;0.224459872;-4.411113991;1.494945653;0.459004211;3.588886009;1871.51775;-356.1379864;0;0;86427.5;2163;16;0;27493.34876;;1864.394936;-142.21755;-0.0893
27600;6746165.288;-565644.1682;1509394.862;0;0;0;-0.35855057;0.224470416;1653382.117;1993956.154;10478310.31;-0.001135997;0;0;0;0;10.81483354;0;-0.35855057;0.224470416;-4.41098781;1.495372418;0.459009056;3.58901219;1857.296256;-353.4317261;0;0;86427.6;2163;16;0;27593.34888;;1850.173181;-142.22648;-0.0894
27700;6746174.318;-564965.9483;1509608.091;0;0;0;-0.358110139;0.22448088;1653346.91;1993920.946;10478125.29;-0.001135997;0;0;0;0;10.81435925;0;-0.358110139;0.22448088;-4.410862593;1.495799204;0.459013864;3.589137407;1843.073861;-350.7252942;0;0;86427.7;2163;16;0;27693.349;;1835.950533;-142.23542;-0.0945
27800;6746183.277;-564287.7219;1509821.301;0;0;0;-0.357669687;0.224491263;1653311.973;1993886.009;10477941.7;-0.001135997;0;0;0;0;10.81388864;0;-0.357669687;0.224491263;-4.41073834;1.49622601;0.459018636;3.58926166;1828.85054;-348.0186863;0;0;86427.8;2163;16;0;27793.34911;;1821.726991;-142.24487;-0.0894
27900;6746192.166;-563609.4889;1510034.494;0;0;0;-0.357229214;0.224501566;1653277.307;1993851.342;10477759.52;-0.001135997;0;0;0;0;10.81342174;0;-0.357229214;0.224501566;-4.410615051;1.496652838;0.45902337;3.589384949;1814.626335;-345.31191;0;0;86427.9;2163;16;0;27893.34923;;1807.502504;-142.25381;-0.0841
28000;6746200.985;-562931.2494;1510247.668;0;0;0;-0.356788721;0.224511788;1653242.911;1993816.946;10477578.77;-0.001135997;0;0;0;0;10.81295852;0;-0.356788721;0.224511788;-4.410492726;1.497079684;0.459028067;3.589507274;1800.401257;-342.6049676;0;0;86428;2163;16;0;27993.34934;;1793.277123;-142.26222;-0.0841
28100;6746209.734;-562253.0033;1510460.824;0;0;0;-0.356348208;0.22452193;1653208.786;1993782.821;10477399.44;-0.001135997;0;0;0;0;10.81249899;0;-0.356348208;0.22452193;-4.410371365;1.497506551;0.459032727;3.589628635;1786.175247;-339.897848;0;0;86428.1;2163;16;0;28093.34946;;1779.050901;-142.27063;-0.0945
28200;6746218.412;-561574.7507;1510673.962;0;0;0;-0.355907675;0.224531991;1653174.932;1993748.967;10477221.54;-0.001135997;0;0;0;0;10.81204316;0;-0.355907675;0.224531991;-4.410250969;1.497933438;0.45903735;3.589749031;1771.948393;-337.1905676;0;0;86428.2;2163;16;0;28193.34957;;1764.823838;-142.28008;-0.0842
28300;6746227.019;-560896.4916;1510887.083;0;0;0;-0.355467122;0.224541971;1653141.348;1993715.383;10477045.05;-0.001135997;0;0;0;0;10.81159101;0;-0.355467122;0.224541971;-4.410131537;1.498360344;0.459041936;3.589868463;1757.720642;-334.4831166;0;0;86428.3;2163;16;0;28293.34968;;1750.59583;-142.2885;-0.084
28400;6746235.557;-560218.2259;1511100.185;0;0;0;-0.35502655;0.224551871;1653108.036;1993682.07;10476869.99;-0.001135997;0;0;0;0;10.81114256;0;-0.35502655;0.224551871;-4.410013071;1.49878727;0.459046485;3.589986929;1743.492043;-331.7755044;0;0;86428.4;2163;16;0;28393.34979;;1736.36698;-142.2969;-0.0788
28500;6746244.024;-559539.9537;1511313.269;0;0;0;-0.354585957;0.22456169;1653074.994;1993649.028;10476696.35;-0.001135997;0;0;0;0;10.81069779;0;-0.354585957;0.22456169;-4.409895569;1.499214215;0.459050996;3.590104431;1729.262594;-329.0677302;0;0;86428.5;2163;16;0;28493.3499;;1722.13729;-142.30478;-0.0947
28600;6746252.42;-558861.675;1511526.335;0;0;0;-0.354145346;0.224571429;1653042.222;1993616.257;10476524.14;-0.001135997;0;0;0;0;10.81025672;0;-0.354145346;0.224571429;-4.409779032;1.49964118;0.459055471;3.590220968;1715.032278;-326.3597912;0;0;86428.6;2163;16;0;28593.35001;;1707.906812;-142.31425;-0.0787
28700;6746260.747;-558183.3899;1511739.383;0;0;0;-0.353704715;0.224581086;1653009.722;1993583.756;10476353.35;-0.001135997;0;0;0;0;10.80981933;0;-0.353704715;0.224581086;-4.40966346;1.500068163;0.459059908;3.59033654;1700.801141;-323.6516959;0;0;86428.7;2163;16;0;28693.35012;;1693.675387;-142.32212;-0.0842
28800;6746269.003;-557505.0982;1511952.413;0;0;0;-0.353264065;0.224590664;1652977.492;1993551.526;10476183.98;-0.001135997;0;0;0;0;10.80938563;0;-0.353264065;0.224590664;-4.409548854;1.500495166;0.459064309;3.590451146;1686.569139;-320.9434359;0;0;86428.8;2163;16;0;28793.35023;;1679.443175;-142.33054;-0.0787
28900;6746277.188;-556826.8;1512165.424;0;0;0;-0.352823396;0.22460016;1652945.534;1993519.567;10476016.03;-0.001135997;0;0;0;0;10.80895562;0;-0.352823396;0.22460016;-4.409435213;1.500922187;0.459068672;3.590564787;1672.336324;-318.2350212;0;0;86428.9;2163;16;0;28893.35033;;1665.210121;-142.33841;-0.0789
29000;6746285.304;-556148.4954;1512378.418;0;0;0;-0.352382708;0.224609576;1652913.846;1993487.879;10475849.51;-0.001135997;0;0;0;0;10.8085293;0;-0.352382708;0.224609576;-4.409322538;1.501349226;0.459072998;3.590677462;1658.102686;-315.5264501;0;0;86429;2163;16;0;28993.35044;;1650.97628;-142.3463;-0.0841
29100;6746293.349;-555470.1842;1512591.394;0;0;0;-0.351942002;0.224618911;1652882.429;1993456.462;10475684.41;-0.001135997;0;0;0;0;10.80810667;0;-0.351942002;0.224618911;-4.409210829;1.501776284;0.459077287;3.590789171;1643.868228;-312.8177227;0;0;86429.1;2163;16;0;29093.35054;;1636.74165;-142.35471;-0.084
29200;6746301.323;-554791.8667;1512804.351;0;0;0;-0.351501277;0.224628165;1652851.283;1993425.316;10475520.74;-0.001135997;0;0;0;0;10.80768772;0;-0.351501277;0.224628165;-4.409100085;1.50220336;0.459081539;3.590899915;1629.632973;-310.1088437;0;0;86429.2;2163;16;0;29193.35065;;1622.506179;-142.36311;-0.0684
29300;6746309.228;-554113.5426;1513017.291;0;0;0;-0.351060534;0.224637339;1652820.407;1993394.44;10475358.49;-0.001135997;0;0;0;0;10.80727246;0;-0.351060534;0.224637339;-4.408990308;1.502630455;0.459085753;3.591009692;1615.396906;-307.3998102;0;0;86429.3;2163;16;0;29293.35075;;1608.269868;-142.36995;-0.0893
29400;6746317.062;-553435.2121;1513230.212;0;0;0;-0.350619773;0.224646432;1652789.803;1993363.836;10475197.66;-0.001135997;0;0;0;0;10.80686089;0;-0.350619773;0.224646432;-4.408881497;1.503057567;0.459089931;3.591118503;1601.160055;-304.6906276;0;0;86429.4;2163;16;0;29393.35085;;1594.032873;-142.37888;-0.0683
29500;6746324.825;-552756.8752;1513443.116;0;0;0;-0.350178994;0.224655444;1652759.47;1993333.502;10475038.25;-0.001135997;0;0;0;0;10.806453;0;-0.350178994;0.224655444;-4.408773652;1.503484697;0.459094071;3.591226348;1586.922414;-301.9812945;0;0;86429.5;2163;16;0;29493.35096;;1579.794985;-142.38571;-0.0841
29600;6746332.519;-552078.5318;1513656.001;0;0;0;-0.349738197;0.224664375;1652729.407;1993303.439;10474880.27;-0.001135997;0;0;0;0;10.8060488;0;-0.349738197;0.224664375;-4.408666774;1.503911845;0.459098174;3.591333226;1572.683988;-299.2718122;0;0;86429.6;2163;16;0;29593.35106;;1565.556414;-142.39412;-0.0736
29700;6746340.142;-551400.182;1513868.868;0;0;0;-0.349297382;0.224673226;1652699.616;1993273.648;10474723.72;-0.001135997;0;0;0;0;10.80564829;0;-0.349297382;0.224673226;-4.408560862;1.50433901;0.45910224;3.591439138;1558.4448;-296.5621849;0;0;86429.7;2163;16;0;29693.35115;;1551.317002;-142.40148;-0.0788
29800;6746347.695;-550721.8258;1514081.717;0;0;0;-0.34885655;0.224681996;1652670.095;1993244.127;10474568.58;-0.001135997;0;0;0;0;10.80525146;0;-0.34885655;0.224681996;-4.408455917;1.504766192;0.459106268;3.591544083;1544.204829;-293.8524085;0;0;86429.8;2163;16;0;29793.35125;;1537.076854;-142.40936;-0.063
