Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler;Drift;Jitter
37900;6862909.544;-601932.9247;-346406.0799;0;0;0;-2.092998404;0.609396445;846950.1051;1187517.609;6240447.154;-0.001135997;0;0;0;0;4.290043784;0;-2.092998404;0.609396445;-0.762623347;0.118779499;0.710248239;7.237376653;28351.78109;-5395.164553;0;0;86437.9;2163;32;0;37896.03887;28345.81732;-116.1977678;-2.253884133
38000;6862981.083;-601376.7609;-345953.2391;0;0;0;-2.092832533;0.60994446;846410.7021;1186978.203;6237612.556;-0.001135997;0;0;0;0;4.286705935;0;-2.092832533;0.60994446;-0.757913504;0.118944894;0.710693107;7.242086496;28340.17264;-5392.95554;0;0;86438;2163;32;0;37996.04067;28334.19754;-116.4231562;-2.258613702
38100;6863052.546;-600820.5908;-345500.394;0;0;0;-2.092666323;0.610493094;845871.5203;1186439.018;6234779.12;-0.001135997;0;0;0;0;4.28337078;0;-2.092666323;0.610493094;-0.753198347;0.119110628;0.711138595;7.246801653;28328.54123;-5390.742156;0;0;86438.1;2163;32;0;38096.04247;28322.55523;-116.6490176;-2.264921627
38200;6863123.935;-600264.4145;-345047.5447;0;0;0;-2.092499772;0.611042346;845332.56;1185900.054;6231946.848;-0.001135997;0;0;0;0;4.280038319;0;-2.092499772;0.611042346;-0.748477869;0.119276701;0.711584706;7.251522131;28316.8875;-5388.524524;0;0;86438.2;2163;32;0;38196.04426;28310.89032;-116.8755098;-2.267546718
38300;6863195.249;-599708.232;-344594.6913;0;0;0;-2.092332879;0.611592219;844793.8216;1185361.313;6229115.743;-0.001135997;0;0;0;0;4.276708549;0;-2.092332879;0.611592219;-0.743752061;0.119443117;0.712031439;7.256247939;28305.21134;-5386.302625;0;0;86438.3;2163;32;0;38296.04606;28299.20277;-117.1022644;-2.273854032
38400;6863266.488;-599152.0432;-344141.8336;0;0;0;-2.092165644;0.612142713;844255.3057;1184822.794;6226285.807;-0.001135997;0;0;0;0;4.273381472;0;-2.092165644;0.612142713;-0.739020916;0.119609874;0.712478796;7.260979084;28293.51215;-5384.076343;0;0;86438.4;2163;32;0;38396.04786;28287.49255;-117.3296498;-2.27910972
38500;6863337.651;-598595.8483;-343688.9718;0;0;0;-2.091998064;0.612693828;843717.0126;1184284.498;6223457.042;-0.001135997;0;0;0;0;4.270057087;0;-2.091998064;0.612693828;-0.734284427;0.119776975;0.712926778;7.265715573;28281.7906;-5381.845806;0;0;86438.5;2163;32;0;38496.04965;28275.75958;-117.5575608;-2.282260929
38600;6863408.741;-598039.6471;-343236.1058;0;0;0;-2.09183014;0.613245566;843178.9428;1183746.425;6220629.45;-0.001135997;0;0;0;0;4.266735393;0;-2.09183014;0.613245566;-0.729542587;0.11994442;0.713375385;7.270457413;28270.04589;-5379.610862;0;0;86438.6;2163;32;0;38596.05145;28264.00383;-117.7857869;-2.288567631
38700;6863479.755;-597483.4398;-342783.2356;0;0;0;-2.09166187;0.613797928;842641.0967;1183208.576;6217803.033;-0.001135997;0;0;0;0;4.263416391;0;-2.09166187;0.613797928;-0.724795387;0.12011221;0.713824619;7.275204613;28258.27863;-5377.371627;0;0;86438.7;2163;32;0;38696.05324;28252.22525;-118.0146437;-2.29224802
38800;6863550.694;-596927.2263;-342330.3613;0;0;0;-2.091493254;0.614350914;842103.4747;1182670.951;6214977.795;-0.001135997;0;0;0;0;4.260100079;0;-2.091493254;0.614350914;-0.720042821;0.120280347;0.71427448;7.279957179;28246.48864;-5375.128067;0;0;86438.8;2163;32;0;38796.05503;28240.42378;-118.2438685;-2.299076559
38900;6863621.558;-596371.0066;-341877.4828;0;0;0;-2.091324289;0.614904526;841566.0773;1182133.55;6212153.736;-0.001135997;0;0;0;0;4.256786458;0;-2.091324289;0.614904526;-0.715284881;0.120448832;0.714724969;7.284715119;28234.67541;-5372.880084;0;0;86438.9;2163;32;0;38896.05683;28228.5994;-118.4737761;-2.302232051
39000;6863692.348;-595814.7807;-341424.6002;0;0;0;-2.091154975;0.615458763;841028.905;1181596.375;6209330.86;-0.001135997;0;0;0;0;4.253475526;0;-2.091154975;0.615458763;-0.710521558;0.120617665;0.715176087;7.289478442;28222.83955;-5370.627796;0;0;86439;2163;32;0;38996.05862;28216.75202;-118.7039993;-2.306959784
39100;6863763.062;-595258.5486;-340971.7134;0;0;0;-2.090985311;0.616013628;840491.958;1181059.425;6206509.169;-0.001135997;0;0;0;0;4.250167284;0;-2.090985311;0.616013628;-0.705752846;0.120786847;0.715627835;7.294247154;28210.98037;-5368.371068;0;0;86439.1;2163;32;0;39096.06041;28204.88162;-118.9346953;-2.313791994
39200;6863833.702;-594702.3104;-340518.8225;0;0;0;-2.090815296;0.616569121;839955.237;1180522.701;6203688.665;-0.001135997;0;0;0;0;4.246861732;0;-2.090815296;0.616569121;-0.700978738;0.12095638;0.716080214;7.299021262;28199.09831;-5366.109987;0;0;86439.2;2163;32;0;39196.0622;28192.98815;-119.1660745;-2.315895247
39300;6863904.267;-594146.066;-340065.9274;0;0;0;-2.090644928;0.617125243;839418.7422;1179986.203;6200869.35;-0.001135997;0;0;0;0;4.243558868;0;-2.090644928;0.617125243;-0.696199225;0.121126266;0.716533225;7.303800775;28187.19331;-5363.84454;0;0;86439.3;2163;32;0;39296.06399;28181.07154;-119.397664;-2.323776026
39400;6863974.757;-593589.8155;-339613.0282;0;0;0;-2.090474207;0.617681994;838882.4743;1179449.932;6198051.227;-0.001135997;0;0;0;0;4.240258693;0;-2.090474207;0.617681994;-0.6914143;0.121296504;0.716986868;7.3085857;28175.26479;-5361.574619;0;0;86439.4;2163;32;0;39396.06578;28169.13177;-119.6300416;-2.326929071
39500;6864045.172;-593033.5588;-339160.1249;0;0;0;-2.090303132;0.618239376;838346.4335;1178913.888;6195234.298;-0.001135997;0;0;0;0;4.236961207;0;-2.090303132;0.618239376;-0.686623955;0.121467097;0.717441145;7.313376045;28163.31348;-5359.30036;0;0;86439.5;2163;32;0;39496.06757;28157.16877;-119.8627345;-2.331134967
39600;6864115.512;-592477.2959;-338707.2175;0;0;0;-2.090131701;0.618797389;837810.6204;1178378.072;6192418.565;-0.001135997;0;0;0;0;4.233666408;0;-2.090131701;0.618797389;-0.681828184;0.121638043;0.717896056;7.318171816;28151.3385;-5357.021597;0;0;86439.6;2163;32;0;39596.06935;28145.1825;-120.095848;-2.339015744
39700;6864185.777;-591921.027;-338254.3059;0;0;0;-2.089959913;0.619356035;837275.0354;1177842.484;6189604.031;-0.001135997;0;0;0;0;4.230374298;0;-2.089959913;0.619356035;-0.677026977;0.121809347;0.718351602;7.322973023;28139.34048;-5354.73845;0;0;86439.7;2163;32;0;39696.07114;28133.17291;-120.3297496;-2.341117775
39800;6864255.967;-591364.7519;-337801.3903;0;0;0;-2.089787767;0.619915314;836739.6789;1177307.125;6186790.698;-0.001135997;0;0;0;0;4.227084874;0;-2.089787767;0.619915314;-0.672220328;0.121981008;0.718807784;7.327779672;28127.31921;-5352.450879;0;0;86439.8;2163;32;0;39796.07293;28121.13994;-120.5638614;-2.346899582
39900;6864326.083;-590808.4706;-337348.4705;0;0;0;-2.089615263;0.620475227;836204.5514;1176771.994;6183978.568;-0.001135997;0;0;0;0;4.223798138;0;-2.089615263;0.620475227;-0.66740823;0.122153028;0.719264604;7.33259177;28115.27424;-5350.158798;0;0;86439.9;2163;32;0;39896.07471;28109.08355;-120.7985514;-2.353204448
40000;6864396.123;-590252.1833;-336895.5467;0;0;0;-2.089442399;0.621035775;835669.6533;1176237.093;6181167.644;-0.001135997;0;0;0;0;4.220514088;0;-2.089442399;0.621035775;-0.662590674;0.122325406;0.719722061;7.337409326;28103.20616;-5347.862319;0;0;86440;2163;32;0;39996.0765;28097.0037;-121.0338718;-2.356358105
40100;6864466.089;-589695.8898;-336442.6187;0;0;0;-2.089269173;0.621596959;835134.9851;1175702.422;6178357.928;-0.001135997;0;0;0;0;4.217232725;0;-2.089269173;0.621596959;-0.657767653;0.122498145;0.720180158;7.342232347;28091.11422;-5345.561298;0;0;86440.1;2163;32;0;40096.07828;28084.90031;-121.2695076;-2.362663584
40200;6864535.979;-589139.5902;-335989.6867;0;0;0;-2.089095585;0.62215878;834600.5473;1175167.981;6175549.422;-0.001135997;0;0;0;0;4.213954049;0;-2.089095585;0.62215878;-0.652939159;0.122671246;0.720638894;7.347060841;28078.99892;-5343.255833;0;0;86440.2;2163;32;0;40196.08006;28072.77336;-121.505774;-2.36634336
40300;6864605.795;-588583.2845;-335536.7506;0;0;0;-2.088921634;0.622721238;834066.3401;1174633.771;6172742.129;-0.001135997;0;0;0;0;4.210678058;0;-2.088921634;0.622721238;-0.648105185;0.122844711;0.72109827;7.351894815;28066.8602;-5340.945911;0;0;86440.3;2163;32;0;40296.08184;28060.62278;-121.7424083;-2.372647616
40400;6864675.536;-588026.9728;-335083.8104;0;0;0;-2.088747319;0.623284335;833532.3642;1174099.792;6169936.05;-0.001135997;0;0;0;0;4.207404753;0;-2.088747319;0.623284335;-0.643265724;0.12301854;0.721558288;7.356734276;28054.69745;-5338.631417;0;0;86440.4;2163;32;0;40396.08362;28048.44854;-121.9796731;-2.3768529
40500;6864745.202;-587470.6549;-334630.8662;0;0;0;-2.088572637;0.623848072;832998.62;1173566.045;6167131.19;-0.001135997;0;0;0;0;4.204134134;0;-2.088572637;0.623848072;-0.638420766;0.123192733;0.722018949;7.361579234;28042.51142;-5336.312492;0;0;86440.5;2163;32;0;40496.08541;28036.25057;-122.2173584;-2.383158379
40600;6864814.793;-586914.3309;-334177.9179;0;0;0;-2.088397589;0.624412448;832465.1079;1173032.53;6164327.549;-0.001135997;0;0;0;0;4.2008662;0;-2.088397589;0.624412448;-0.633570306;0.123367292;0.722480253;7.366429694;28030.30122;-5333.988968;0;0;86440.6;2163;32;0;40596.08718;28024.02884;-122.4556742;-2.386837543
40700;6864884.309;-586358.0009;-333724.9655;0;0;0;-2.088222173;0.624977466;831931.8284;1172499.247;6161525.13;-0.001135997;0;0;0;0;4.197600951;0;-2.088222173;0.624977466;-0.628714335;0.123542219;0.722942201;7.371285665;28018.06748;-5331.660965;0;0;86440.7;2163;32;0;40696.08896;28011.78327;-122.6943579;-2.392091395
40800;6864953.75;-585801.6647;-333272.0091;0;0;0;-2.088046388;0.625543126;831398.7819;1171966.198;6158723.936;-0.001135997;0;0;0;0;4.194338387;0;-2.088046388;0.625543126;-0.623852846;0.123717514;0.723404794;7.376147154;28005.81004;-5329.328452;0;0;86440.8;2163;32;0;40796.09074;27999.51383;-122.9335671;-2.397873814
40900;6865023.116;-585245.3225;-332819.0486;0;0;0;-2.087870233;0.626109429;830865.9688;1171433.382;6155923.969;-0.001135997;0;0;0;0;4.191078507;0;-2.087870233;0.626109429;-0.61898583;0.12389318;0.723868033;7.38101417;27993.52834;-5326.991322;0;0;86440.9;2163;32;0;40896.09252;27987.22048;-123.1733545;-2.402076039
41000;6865092.408;-584688.9743;-332366.0841;0;0;0;-2.087693706;0.626676376;830333.3897;1170900.799;6153125.231;-0.001135997;0;0;0;0;4.187821312;0;-2.087693706;0.626676376;-0.614113281;0.124069216;0.724331919;7.385886719;27981.22304;-5324.649702;0;0;86441;2163;32;0;40996.0943;27974.90314;-123.4135621;-2.407331114
41100;6865161.624;-584132.62;-331913.1156;0;0;0;-2.087516807;0.627243967;829801.045;1170368.452;6150327.725;-0.001135997;0;0;0;0;4.184566801;0;-2.087516807;0.627243967;-0.609235191;0.124245625;0.724796453;7.390764809;27968.89333;-5322.303436;0;0;86441.1;2163;32;0;41096.09607;27962.56179;-123.6542952;-2.414164547
41200;6865230.766;-583576.2596;-331460.143;0;0;0;-2.087339534;0.627812205;829268.9352;1169836.339;6147531.454;-0.001135997;0;0;0;0;4.181314973;0;-2.087339534;0.627812205;-0.604351552;0.124422407;0.725261636;7.395648448;27956.53983;-5319.952644;0;0;86441.2;2163;32;0;41196.09785;27950.19636;-123.8957116;-2.415739235
41300;6865299.832;-583019.8932;-331007.1664;0;0;0;-2.087161886;0.628381088;828737.0606;1169304.461;6144736.418;-0.001135997;0;0;0;0;4.17806583;0;-2.087161886;0.628381088;-0.599462356;0.124599562;0.725727468;7.400537644;27944.16236;-5317.59729;0;0;86441.3;2163;32;0;41296.09962;27937.80678;-124.1372856;-2.424672863
41400;6865368.824;-582463.5207;-330554.1858;0;0;0;-2.086983862;0.62895062;828205.4218;1168772.82;6141942.622;-0.001135997;0;0;0;0;4.17481937;0;-2.086983862;0.62895062;-0.594567597;0.124777094;0.72619395;7.405432403;27931.76042;-5315.237279;0;0;86441.4;2163;32;0;41396.10139;27925.39306;-124.3797528;-2.427301625
41500;6865437.741;-581907.1422;-330101.2011;0;0;0;-2.08680546;0.629520799;827674.0193;1168241.414;6139150.067;-0.001135997;0;0;0;0;4.171575594;0;-2.08680546;0.629520799;-0.589667265;0.124955002;0.726661084;7.410332735;27919.33465;-5312.872733;0;0;86441.5;2163;32;0;41496.10317;27912.95508;-124.622483;-2.432556088
41600;6865506.582;-581350.7577;-329648.2125;0;0;0;-2.08662668;0.630091628;827142.8534;1167710.245;6136358.756;-0.001135997;0;0;0;0;4.168334501;0;-2.08662668;0.630091628;-0.584761354;0.125133289;0.727128871;7.415238646;27906.88418;-5310.503487;0;0;86441.6;2163;32;0;41596.10494;27900.49283;-124.8657386;-2.439911971
41700;6865575.349;-580794.3671;-329195.2198;0;0;0;-2.086447521;0.630663107;826611.9247;1167179.314;6133568.691;-0.001135997;0;0;0;0;4.165096091;0;-2.086447521;0.630663107;-0.579849855;0.125311955;0.72759731;7.420150145;27894.40966;-5308.129664;0;0;86441.7;2163;32;0;41696.10671;27888.00626;-125.1097298;-2.442015836
41800;6865644.041;-580237.9706;-328742.2232;0;0;0;-2.086267981;0.631235236;826081.2336;1166648.619;6130779.875;-0.001135997;0;0;0;0;4.161860364;0;-2.086267981;0.631235236;-0.574932762;0.125491001;0.728066404;7.425067238;27881.9109;-5305.75123;0;0;86441.8;2163;32;0;41796.10848;27875.49529;-125.3539314;-2.449371718
41900;6865712.658;-579681.568;-328289.2226;0;0;0;-2.086088058;0.631808018;825550.7805;1166118.163;6127992.31;-0.001135997;0;0;0;0;4.158627319;0;-2.086088058;0.631808018;-0.570010066;0.125670429;0.728536152;7.429989934;27869.38742;-5303.368091;0;0;86441.9;2163;32;0;41896.11025;27862.95989;-125.5988686;-2.453575778
42000;6865781.201;-579125.1594;-327836.218;0;0;0;-2.085907753;0.632381452;825020.566;1165587.946;6125205.998;-0.001135997;0;0;0;0;4.155396958;0;-2.085907753;0.632381452;-0.56508176;0.125850239;0.729006557;7.43491824;27856.83983;-5300.980364;0;0;86442;2163;32;0;41996.11202;27850.40001;-125.8442261;-2.459356973
42100;6865849.668;-578568.7448;-327383.2094;0;0;0;-2.085727063;0.632955541;824490.5905;1165057.968;6122420.942;-0.001135997;0;0;0;0;4.152169279;0;-2.085727063;0.632955541;-0.560147836;0.126030434;0.729477618;7.439852164;27844.26734;-5298.587898;0;0;86442.1;2163;32;0;42096.11378;27837.81558;-126.0901618;-2.464086541
42200;6865918.06;-578012.3242;-326930.1968;0;0;0;-2.085545987;0.633530283;823960.8545;1164528.229;6119637.145;-0.001135997;0;0;0;0;4.148944282;0;-2.085545987;0.633530283;-0.555208287;0.126211012;0.729949337;7.444791713;27831.67054;-5296.190808;0;0;86442.2;2163;32;0;42196.11555;27825.20657;-126.3365705;-2.468289378
42300;6865986.378;-577455.8976;-326477.1802;0;0;0;-2.085364524;0.634105681;823431.3584;1163998.73;6116854.609;-0.001135997;0;0;0;0;4.145721967;0;-2.085364524;0.634105681;-0.550263104;0.126391979;0.730421715;7.449736896;27819.04921;-5293.789048;0;0;86442.3;2163;32;0;42296.11732;27812.57291;-126.5833994;-2.476173215
42400;6866054.62;-576899.465;-326024.1597;0;0;0;-2.085182673;0.634681736;822902.1028;1163469.471;6114073.336;-0.001135997;0;0;0;0;4.142502335;0;-2.085182673;0.634681736;-0.54531228;0.126573333;0.730894752;7.45468772;27806.40292;-5291.382538;0;0;86442.4;2163;32;0;42396.11908;27799.91457;-126.8310168;-2.479850544
42500;6866122.788;-576343.0265;-325571.1353;0;0;0;-2.085000433;0.635258448;822373.088;1162940.453;6111293.329;-0.001135997;0;0;0;0;4.139285385;0;-2.085000433;0.635258448;-0.540355808;0.126755076;0.73136845;7.459644192;27793.73223;-5288.971387;0;0;86442.5;2163;32;0;42496.12085;27787.23147;-127.0790018;-2.484056439
42600;6866190.88;-575786.5819;-325118.1068;0;0;0;-2.084817802;0.635835818;821844.3146;1162411.677;6108514.591;-0.001135997;0;0;0;0;4.136071116;0;-2.084817802;0.635835818;-0.535393679;0.126937209;0.731842809;7.464606321;27781.03643;-5286.555456;0;0;86442.6;2163;32;0;42596.12261;27774.52357;-127.3274075;-2.490885591
42700;6866258.898;-575230.1314;-324665.0745;0;0;0;-2.084634779;0.636413846;821315.7829;1161883.142;6105737.123;-0.001135997;0;0;0;0;4.13285953;0;-2.084634779;0.636413846;-0.530425886;0.127119732;0.73231783;7.469574114;27768.31598;-5284.134835;0;0;86442.7;2163;32;0;42696.12438;27761.79083;-127.576496;-2.495616993
42800;6866326.841;-574673.675;-324212.0382;0;0;0;-2.084451363;0.636992535;820787.4936;1161354.85;6102960.928;-0.001135997;0;0;0;0;4.129650625;0;-2.084451363;0.636992535;-0.525452421;0.12730265;0.732793514;7.474547579;27755.5708;-5281.709508;0;0;86442.8;2163;32;0;42796.12614;27749.03318;-127.8260577;-2.50034595
42900;6866394.708;-574117.2126;-323758.9979;0;0;0;-2.084267553;0.637571885;820259.4471;1160826.801;6100186.01;-0.001135997;0;0;0;0;4.126444402;0;-2.084267553;0.637571885;-0.520473277;0.127485961;0.733269863;7.479526723;27742.8004;-5279.279381;0;0;86442.9;2163;32;0;42896.1279;27736.25057;-128.0760923;-2.506652041
43000;6866462.501;-573560.7442;-323305.9537;0;0;0;-2.084083347;0.638151897;819731.6438;1160298.994;6097412.369;-0.001135997;0;0;0;0;4.123240861;0;-2.084083347;0.638151897;-0.515488446;0.127669666;0.733746876;7.484511554;27730.00534;-5276.844562;0;0;86443;2163;32;0;42996.12966;27723.44296;-128.3267575;-2.510854878
43100;6866530.219;-573004.2699;-322852.9056;0;0;0;-2.083898744;0.638732571;819204.0842;1159771.432;6094640.009;-0.001135997;0;0;0;0;4.120040001;0;-2.083898744;0.638732571;-0.510497919;0.127853769;0.734224555;7.489502081;27717.18484;-5274.404903;0;0;86443.1;2163;32;0;43096.13142;27710.61029;-128.577843;-2.517688923
43200;6866597.862;-572447.7896;-322399.8536;0;0;0;-2.083713743;0.639313908;818676.7688;1159244.113;6091868.933;-0.001135997;0;0;0;0;4.116841823;0;-2.083713743;0.639313908;-0.50550169;0.128038268;0.734702901;7.49449831;27704.33955;-5271.960524;0;0;86443.2;2163;32;0;43196.13318;27697.7525;-128.8296119;-2.520839521
43300;6866665.43;-571891.3034;-321946.7977;0;0;0;-2.083528342;0.63989591;818149.6981;1158717.04;6089099.142;-0.001135997;0;0;0;0;4.113646326;0;-2.083528342;0.63989591;-0.500499751;0.128223169;0.735181915;7.499500249;27691.46915;-5269.51137;0;0;86443.3;2163;32;0;43296.13494;27684.86954;-129.0816958;-2.527146835
43400;6866732.924;-571334.8113;-321493.7378;0;0;0;-2.083342541;0.640478578;817622.8726;1158190.211;6086330.64;-0.001135997;0;0;0;0;4.110453511;0;-2.083342541;0.640478578;-0.495492093;0.128408468;0.735661597;7.504507907;27678.57331;-5267.057372;0;0;86443.4;2163;32;0;43396.13669;27671.96137;-129.3344105;-2.533978433
43500;6866800.342;-570778.3133;-321040.6741;0;0;0;-2.083156338;0.641061912;817096.2927;1157663.629;6083563.428;-0.001135997;0;0;0;0;4.107263377;0;-2.083156338;0.641061912;-0.49047871;0.128594168;0.736141949;7.50952129;27665.65254;-5264.598632;0;0;86443.5;2163;32;0;43496.13845;27659.02793;-129.5878084;-2.536605359
43600;6866867.685;-570221.8093;-320587.6064;0;0;0;-2.082969731;0.641645912;816569.9589;1157137.292;6080797.51;-0.001135997;0;0;0;0;4.104075925;0;-2.082969731;0.641645912;-0.485459593;0.128780272;0.736622971;7.514540407;27652.7061;-5262.135007;0;0;86443.6;2163;32;0;43596.14021;27646.06915;-129.8414689;-2.543962465
43700;6866934.954;-569665.2994;-320134.5349;0;0;0;-2.08278272;0.642230581;816043.8716;1156611.202;6078032.888;-0.001135997;0;0;0;0;4.100891153;0;-2.08278272;0.642230581;-0.480434734;0.128966779;0.737104665;7.519565266;27639.73455;-5259.666602;0;0;86443.7;2163;32;0;43696.14196;27633.085;-130.0958652;-2.548167137
43800;6867002.147;-569108.7836;-319681.4595;0;0;0;-2.082595303;0.642815919;815518.0315;1156085.359;6075269.564;-0.001135997;0;0;0;0;4.097709064;0;-2.082595303;0.642815919;-0.475404127;0.129153694;0.737587031;7.524595873;27626.73769;-5257.193383;0;0;86443.8;2163;32;0;43796.14371;27620.07542;-130.3506819;-2.553946496
43900;6867069.266;-568552.262;-319228.3802;0;0;0;-2.082407478;0.643401926;814992.439;1155559.763;6072507.541;-0.001135997;0;0;0;0;4.094529655;0;-2.082407478;0.643401926;-0.470367762;0.129341014;0.73807007;7.529632238;27613.71509;-5254.715263;0;0;86443.9;2163;32;0;43896.14547;27607.04035;-130.6060765;-2.560254422
44000;6867136.309;-567995.7344;-318775.297;0;0;0;-2.082219245;0.643988605;814467.0945;1155034.416;6069746.822;-0.001135997;0;0;0;0;4.091352928;0;-2.082219245;0.643988605;-0.465325633;0.129528742;0.738553783;7.534674367;27600.66727;-5252.232346;0;0;86444;2163;32;0;43996.14722;27593.97974;-130.862102;-2.562879513
44100;6867203.278;-567439.2009;-318322.2099;0;0;0;-2.082030602;0.644575955;813941.9985;1154509.317;6066987.409;-0.001135997;0;0;0;0;4.088178883;0;-2.082030602;0.644575955;-0.460277732;0.12971688;0.739038171;7.539722268;27587.59353;-5249.744497;0;0;86444.1;2163;32;0;44096.14897;27580.89353;-131.1183899;-2.571815588
44200;6867270.171;-566882.6616;-317869.119;0;0;0;-2.081841548;0.645163977;813417.1515;1153984.467;6064229.304;-0.001135997;0;0;0;0;4.085007519;0;-2.081841548;0.645163977;-0.455224051;0.129905427;0.739523235;7.544775949;27574.49441;-5247.251817;0;0;86444.2;2163;32;0;44196.15072;27567.78169;-131.3755715;-2.574441291
44300;6867336.99;-566326.1163;-317416.0242;0;0;0;-2.081652082;0.645752673;812892.5541;1153459.867;6061472.511;-0.001135997;0;0;0;0;4.081838836;0;-2.081652082;0.645752673;-0.450164582;0.130094388;0.740008976;7.549835418;27561.36972;-5244.754271;0;0;86444.3;2163;32;0;44296.15247;27554.64413;-131.6330156;-2.581272889
44400;6867403.734;-565769.5652;-316962.9256;0;0;0;-2.081462201;0.646342044;812368.2066;1152935.516;6058717.031;-0.001135997;0;0;0;0;4.078672834;0;-2.081462201;0.646342044;-0.445099317;0.130283762;0.740495395;7.554900683;27548.21901;-5242.251775;0;0;86444.4;2163;32;0;44396.15422;27541.48083;-131.8911429;-2.586529188
