Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;;Doppler
25700;8610256.263;1265802.621;-1919881.866;0;0;0;2.558698507;0.770506049;3204767.939;3285846.924;17267242.13;-0.000270439;0;0;0;0;3.530211369;0;2.558698507;0.770506049;0.600528366;-1.207791047;1.031492342;8.600528366;7389.856996;-1406.243029;0;0;86425.7;2163;16;0;25689.03959;;;-7387.739063
25800;8610327.405;1266137.538;-1919343.569;0;0;0;2.558448038;0.770579571;3204627.355;3285706.34;17266503.35;-0.000270439;0;0;0;0;3.529945543;0;2.558448038;0.770579571;0.601134062;-1.208031466;1.031535078;8.601134062;7385.595133;-1405.432024;0;0;86425.8;2163;16;0;25789.04006;;;-7383.482484
25900;8610398.503;1266472.447;-1918805.261;0;0;0;2.558197512;0.770653061;3204486.852;3285565.837;17265765.01;-0.000270439;0;0;0;0;3.529679889;0;2.558197512;0.770653061;0.601739497;-1.208271941;1.031577797;8.601739497;7381.332699;-1404.620909;0;0;86425.9;2163;16;0;25889.04053;;;-7379.173355
26000;8610469.559;1266807.348;-1918266.942;0;0;0;2.557946928;0.77072652;3204346.431;3285425.416;17265027.09;-0.000270439;0;0;0;0;3.52941441;0;2.557946928;0.77072652;0.602344671;-1.208512474;1.0316205;8.602344671;7377.069695;-1403.809687;0;0;86426;2163;16;0;25989.041;;;-7374.916777
26100;8610540.572;1267142.241;-1917728.613;0;0;0;2.557696286;0.770799947;3204206.091;3285285.075;17264289.59;-0.000270439;0;0;0;0;3.529149103;0;2.557696286;0.770799947;0.602949585;-1.208753066;1.031663187;8.602949585;7372.805994;-1402.998331;0;0;86426.1;2163;16;0;26089.04147;;;-7370.712748
26200;8610611.541;1267477.126;-1917190.272;0;0;0;2.557445588;0.770873342;3204065.831;3285144.816;17263552.53;-0.000270439;0;0;0;0;3.52888397;0;2.557445588;0.770873342;0.603554237;-1.208993714;1.031705858;8.603554237;7368.54176;-1402.186875;0;0;86426.2;2163;16;0;26189.04194;;;-7366.403619
26300;8610682.467;1267812.003;-1916651.921;0;0;0;2.557194832;0.770946705;3203925.653;3285004.638;17262815.89;-0.000270439;0;0;0;0;3.52861901;0;2.557194832;0.770946705;0.604158627;-1.209234422;1.031748512;8.604158627;7364.276827;-1401.375285;0;0;86426.3;2163;16;0;26289.0424;;;-7362.14704
26400;8610753.35;1268146.871;-1916113.559;0;0;0;2.556944018;0.771020037;3203785.556;3284864.541;17262079.67;-0.000270439;0;0;0;0;3.528354223;0;2.556944018;0.771020037;0.604762756;-1.209475187;1.03179115;8.604762756;7360.011326;-1400.563587;0;0;86426.4;2163;16;0;26389.04287;;;-7357.837911
26500;8610824.19;1268481.732;-1915575.187;0;0;0;2.556693148;0.771093337;3203645.541;3284724.525;17261343.88;-0.000270439;0;0;0;0;3.528089609;0;2.556693148;0.771093337;0.605366624;-1.209716008;1.031833772;8.605366624;7355.745275;-1399.751785;0;0;86426.5;2163;16;0;26489.04334;;;-7353.633883
26600;8610894.987;1268816.584;-1915036.803;0;0;0;2.55644222;0.771166605;3203505.606;3284584.591;17260608.52;-0.000270439;0;0;0;0;3.527825169;0;2.55644222;0.771166605;0.605970229;-1.20995689;1.031876377;8.605970229;7351.478496;-1398.939844;0;0;86426.6;2163;16;0;26589.04381;;;-7349.324754
26700;8610965.741;1269151.429;-1914498.409;0;0;0;2.556191234;0.771239841;3203365.753;3284444.737;17259873.59;-0.000270439;0;0;0;0;3.527560901;0;2.556191234;0.771239841;0.606573572;-1.210197827;1.031918966;8.606573572;7347.211215;-1398.127807;0;0;86426.7;2163;16;0;26689.04427;;;-7345.068175
26800;8611036.451;1269486.265;-1913960.004;0;0;0;2.555940192;0.771313046;3203225.981;3284304.965;17259139.08;-0.000270439;0;0;0;0;3.527296807;0;2.555940192;0.771313046;0.607176654;-1.210438824;1.031961539;8.607176654;7342.943216;-1397.315634;0;0;86426.8;2163;16;0;26789.04474;;;-7340.811596
26900;8611107.119;1269821.093;-1913421.588;0;0;0;2.555689092;0.771386218;3203086.29;3284165.274;17258405;-0.000270439;0;0;0;0;3.527032886;0;2.555689092;0.771386218;0.607779472;-1.210679877;1.032004096;8.607779472;7338.674658;-1396.503354;0;0;86426.9;2163;16;0;26889.0452;;;-7336.555018
27000;8611177.743;1270155.913;-1912883.161;0;0;0;2.555437935;0.771459359;3202946.68;3284025.664;17257671.35;-0.000270439;0;0;0;0;3.526769138;0;2.555437935;0.771459359;0.608382029;-1.210920989;1.032046636;8.608382029;7334.405536;-1395.690967;0;0;86427;2163;16;0;26989.04567;;;-7332.245889
27100;8611248.324;1270490.725;-1912344.724;0;0;0;2.55518672;0.771532468;3202807.152;3283886.136;17256938.12;-0.000270439;0;0;0;0;3.526505563;0;2.55518672;0.771532468;0.608984322;-1.211162158;1.032089159;8.608984322;7330.135717;-1394.878448;0;0;86427.1;2163;16;0;27089.04613;;;-7327.98931
27200;8611318.862;1270825.529;-1911806.276;0;0;0;2.554935449;0.771605545;3202667.705;3283746.689;17256205.32;-0.000270439;0;0;0;0;3.526242161;0;2.554935449;0.771605545;0.609586353;-1.211403384;1.032131667;8.609586353;7325.865377;-1394.065829;0;0;86427.2;2163;16;0;27189.0466;;;-7323.732731
27300;8611389.356;1271160.324;-1911267.817;0;0;0;2.55468412;0.77167859;3202528.339;3283607.323;17255472.95;-0.000270439;0;0;0;0;3.525978933;0;2.55468412;0.77167859;0.61018812;-1.21164467;1.032174157;8.61018812;7321.594322;-1393.253074;0;0;86427.3;2163;16;0;27289.04706;;;-7319.476152
27400;8611459.808;1271495.112;-1910729.347;0;0;0;2.554432734;0.771751603;3202389.054;3283468.038;17254741;-0.000270439;0;0;0;0;3.525715877;0;2.554432734;0.771751603;0.610789625;-1.211886012;1.032216632;8.610789625;7317.322713;-1392.440214;0;0;86427.4;2163;16;0;27389.04753;;;-7315.167023
27500;8611530.216;1271829.891;-1910190.867;0;0;0;2.55418129;0.771824584;3202249.851;3283328.835;17254009.48;-0.000270439;0;0;0;0;3.525452994;0;2.55418129;0.771824584;0.611390866;-1.212127412;1.03225909;8.611390866;7313.050541;-1391.627247;0;0;86427.5;2163;16;0;27489.04799;;;-7310.910445
27600;8611600.581;1272164.663;-1909652.375;0;0;0;2.55392979;0.771897533;3202110.729;3283189.713;17253278.39;-0.000270439;0;0;0;0;3.525190285;0;2.55392979;0.771897533;0.611991843;-1.21236887;1.032301531;8.611991843;7308.777654;-1390.814143;0;0;86427.6;2163;16;0;27589.04846;;;-7306.653866
27700;8611670.903;1272499.426;-1909113.874;0;0;0;2.553678232;0.77197045;3201971.688;3283050.672;17252547.73;-0.000270439;0;0;0;0;3.524927748;0;2.553678232;0.77197045;0.612592557;-1.212610385;1.032343956;8.612592557;7304.504276;-1390.000947;0;0;86427.7;2163;16;0;27689.04892;;;-7302.344737
27800;8611741.182;1272834.181;-1908575.361;0;0;0;2.553426617;0.772043335;3201832.729;3282911.712;17251817.49;-0.000270439;0;0;0;0;3.524665384;0;2.553426617;0.772043335;0.613193006;-1.212851959;1.032386365;8.613193006;7300.230178;-1389.187613;0;0;86427.8;2163;16;0;27789.04939;;;-7298.088158
27900;8611811.418;1273168.928;-1908036.837;0;0;0;2.553174945;0.772116188;3201693.851;3282772.834;17251087.68;-0.000270439;0;0;0;0;3.524403194;0;2.553174945;0.772116188;0.613793192;-1.21309359;1.032428756;8.613793192;7295.955515;-1388.374171;0;0;86427.9;2163;16;0;27889.04985;;;-7293.831579
28000;8611881.611;1273503.667;-1907498.303;0;0;0;2.552923215;0.772189009;3201555.054;3282634.038;17250358.3;-0.000270439;0;0;0;0;3.524141176;0;2.552923215;0.772189009;0.614393113;-1.213335278;1.032471132;8.614393113;7291.680292;-1387.560624;0;0;86428;2163;16;0;27989.05031;;;-7289.52245
28100;8611951.76;1273838.397;-1906959.758;0;0;0;2.552671429;0.772261797;3201416.339;3282495.322;17249629.34;-0.000270439;0;0;0;0;3.523879331;0;2.552671429;0.772261797;0.61499277;-1.213577024;1.032513491;8.61499277;7287.404379;-1386.746944;0;0;86428.1;2163;16;0;28089.05077;;;-7285.265872
28200;8612021.866;1274173.12;-1906421.202;0;0;0;2.552419585;0.772334554;3201277.705;3282356.688;17248900.82;-0.000270439;0;0;0;0;3.523617659;0;2.552419585;0.772334554;0.615592163;-1.213818828;1.032555833;8.615592163;7283.127948;-1385.933167;0;0;86428.2;2163;16;0;28189.05124;;;-7281.009293
28300;8612091.929;1274507.834;-1905882.636;0;0;0;2.552167684;0.772407279;3201139.152;3282218.136;17248172.72;-0.000270439;0;0;0;0;3.52335616;0;2.552167684;0.772407279;0.61619129;-1.214060689;1.032598159;8.61619129;7278.850806;-1385.119254;0;0;86428.3;2163;16;0;28289.0517;;;-7276.700164
28400;8612161.949;1274842.54;-1905344.059;0;0;0;2.551915726;0.772479971;3201000.681;3282079.664;17247445.05;-0.000270439;0;0;0;0;3.523094834;0;2.551915726;0.772479971;0.616790153;-1.214302609;1.032640468;8.616790153;7274.573106;-1384.305234;0;0;86428.4;2163;16;0;28389.05216;;;-7272.443585
28500;8612231.926;1275177.239;-1904805.471;0;0;0;2.551663711;0.772552631;3200862.291;3281941.274;17246717.8;-0.000270439;0;0;0;0;3.52283368;0;2.551663711;0.772552631;0.61738875;-1.214544586;1.032682761;8.61738875;7270.294844;-1383.491108;0;0;86428.5;2163;16;0;28489.05262;;;-7268.134456
28600;8612301.859;1275511.929;-1904266.872;0;0;0;2.551411638;0.772625259;3200723.983;3281802.966;17245990.99;-0.000270439;0;0;0;0;3.5225727;0;2.551411638;0.772625259;0.617987083;-1.21478662;1.032725037;8.617987083;7266.015884;-1382.676849;0;0;86428.6;2163;16;0;28589.05308;;;-7263.877877
28700;8612371.75;1275846.61;-1903728.263;0;0;0;2.551159509;0.772697855;3200585.756;3281664.739;17245264.6;-0.000270439;0;0;0;0;3.522311892;0;2.551159509;0.772697855;0.61858515;-1.215028712;1.032767296;8.61858515;7261.736416;-1381.862493;0;0;86428.7;2163;16;0;28689.05354;;;-7259.621298
28800;8612441.597;1276181.284;-1903189.643;0;0;0;2.550907322;0.772770419;3200447.61;3281526.594;17244538.64;-0.000270439;0;0;0;0;3.522051257;0;2.550907322;0.772770419;0.619182951;-1.215270861;1.032809538;8.619182951;7257.456249;-1381.048005;0;0;86428.8;2163;16;0;28789.05401;;;-7255.312169
28900;8612511.401;1276515.95;-1902651.012;0;0;0;2.550655078;0.77284295;3200309.546;3281388.53;17243813.11;-0.000270439;0;0;0;0;3.521790795;0;2.550655078;0.77284295;0.619780486;-1.215513069;1.032851764;8.619780486;7253.175512;-1380.233408;0;0;86428.9;2163;16;0;28889.05447;;;-7251.00304
29000;8612581.162;1276850.607;-1902112.37;0;0;0;2.550402778;0.772915449;3200171.564;3281250.547;17243088.01;-0.000270439;0;0;0;0;3.521530506;0;2.550402778;0.772915449;0.620377756;-1.215755334;1.032893974;8.620377756;7248.894213;-1379.418703;0;0;86429;2163;16;0;28989.05493;;;-7246.746461
29100;8612650.88;1277185.257;-1901573.718;0;0;0;2.55015042;0.772987915;3200033.663;3281112.646;17242363.33;-0.000270439;0;0;0;0;3.521270389;0;2.55015042;0.772987915;0.620974759;-1.215997657;1.032936166;8.620974759;7244.612221;-1378.603867;0;0;86429.1;2163;16;0;29089.05539;;;-7242.489883
29200;8612720.554;1277519.898;-1901035.055;0;0;0;2.549898005;0.77306035;3199895.843;3280974.826;17241639.08;-0.000270439;0;0;0;0;3.521010445;0;2.549898005;0.77306035;0.621571496;-1.216240037;1.032978342;8.621571496;7240.329721;-1377.788935;0;0;86429.2;2163;16;0;29189.05585;;;-7238.180754
29300;8612790.186;1277854.531;-1900496.381;0;0;0;2.549645533;0.773132752;3199758.105;3280837.088;17240915.26;-0.000270439;0;0;0;0;3.520750674;0;2.549645533;0.773132752;0.622167967;-1.216482473;1.033020502;8.622167967;7236.046525;-1376.97387;0;0;86429.3;2163;16;0;29289.05631;;;-7233.871625
29400;8612859.774;1278189.156;-1899957.697;0;0;0;2.549393004;0.773205122;3199620.449;3280699.431;17240191.87;-0.000270439;0;0;0;0;3.520491075;0;2.549393004;0.773205122;0.622764171;-1.216724969;1.033062644;8.622764171;7231.762761;-1376.158697;0;0;86429.4;2163;16;0;29389.05676;;;-7229.615046
29500;8612929.319;1278523.772;-1899419.002;0;0;0;2.549140418;0.773277459;3199482.874;3280561.856;17239468.91;-0.000270439;0;0;0;0;3.52023165;0;2.549140418;0.773277459;0.623360108;-1.216967521;1.03310477;8.623360108;7227.478433;-1375.343416;0;0;86429.5;2163;16;0;29489.05722;;;-7225.358467
29600;8612998.821;1278858.381;-1898880.296;0;0;0;2.548887774;0.773349764;3199345.38;3280424.363;17238746.38;-0.000270439;0;0;0;0;3.519972396;0;2.548887774;0.773349764;0.623955778;-1.217210132;1.033146879;8.623955778;7223.193432;-1374.528008;0;0;86429.6;2163;16;0;29589.05768;;;-7221.049338
29700;8613068.279;1279192.981;-1898341.58;0;0;0;2.548635074;0.773422036;3199207.968;3280286.951;17238024.27;-0.000270439;0;0;0;0;3.519713316;0;2.548635074;0.773422036;0.624551181;-1.2174528;1.033188971;8.624551181;7218.907898;-1373.712498;0;0;86429.7;2163;16;0;29689.05814;;;-7216.740209
29800;8613137.695;1279527.574;-1897802.852;0;0;0;2.548382317;0.773494276;3199070.638;3280149.62;17237302.6;-0.000270439;0;0;0;0;3.519454408;0;2.548382317;0.773494276;0.625146317;-1.217695524;1.033231046;8.625146317;7214.621675;-1372.896856;0;0;86429.8;2163;16;0;29789.0586;;;-7212.48363
29900;8613207.067;1279862.158;-1897264.114;0;0;0;2.548129503;0.773566484;3198933.389;3280012.371;17236581.35;-0.000270439;0;0;0;0;3.519195673;0;2.548129503;0.773566484;0.625741186;-1.217938307;1.033273105;8.625741186;7210.334885;-1372.081107;0;0;86429.9;2163;16;0;29889.05906;;;-7208.227052
30000;8613276.397;1280196.734;-1896725.366;0;0;0;2.547876632;0.773638659;3198796.221;3279875.204;17235860.53;-0.000270439;0;0;0;0;3.51893711;0;2.547876632;0.773638659;0.626335786;-1.218181147;1.033315146;8.626335786;7206.047544;-1371.265254;0;0;86430;2163;16;0;29989.05951;;;-7203.865372
30100;8613345.683;1280531.302;-1896186.607;0;0;0;2.547623703;0.773710801;3198659.136;3279738.118;17235140.14;-0.000270439;0;0;0;0;3.51867872;0;2.547623703;0.773710801;0.626930119;-1.218424045;1.033357171;8.626930119;7201.759508;-1370.449267;0;0;86430.1;2163;16;0;30089.05997;;;-7199.608793
30200;8613414.925;1280865.861;-1895647.837;0;0;0;2.547370718;0.773782911;3198522.132;3279601.114;17234420.18;-0.000270439;0;0;0;0;3.518420502;0;2.547370718;0.773782911;0.627524184;-1.218666999;1.033399179;8.627524184;7197.470968;-1369.633185;0;0;86430.2;2163;16;0;30189.06043;;;-7195.352215
30300;8613484.125;1281200.413;-1895109.056;0;0;0;2.547117676;0.773854989;3198385.209;3279464.192;17233700.64;-0.000270439;0;0;0;0;3.518162457;0;2.547117676;0.773854989;0.628117981;-1.218910012;1.03344117;8.628117981;7193.181712;-1368.816967;0;0;86430.3;2163;16;0;30289.06088;;;-7191.043086
30400;8613553.282;1281534.956;-1894570.265;0;0;0;2.546864577;0.773927034;3198248.368;3279327.351;17232981.54;-0.000270439;0;0;0;0;3.517904585;0;2.546864577;0.773927034;0.628711509;-1.219153083;1.033483144;8.628711509;7188.891921;-1368.000647;0;0;86430.4;2163;16;0;30389.06134;;;-7186.733956
30500;8613622.395;1281869.492;-1894031.463;0;0;0;2.546611421;0.773999046;3198111.609;3279190.592;17232262.87;-0.000270439;0;0;0;0;3.517646885;0;2.546611421;0.773999046;0.629304769;-1.219396209;1.033525102;8.629304769;7184.60156;-1367.184218;0;0;86430.5;2163;16;0;30489.0618;;;-7182.424827
30600;8613691.465;1282204.019;-1893492.65;0;0;0;2.546358208;0.774071026;3197974.932;3279053.914;17231544.62;-0.000270439;0;0;0;0;3.517389357;0;2.546358208;0.774071026;0.62989776;-1.219639395;1.033567042;8.62989776;7180.3105;-1366.367657;0;0;86430.6;2163;16;0;30589.06225;;;-7178.168249
30700;8613760.492;1282538.538;-1892953.827;0;0;0;2.546104938;0.774142973;3197838.336;3278917.318;17230826.8;-0.000270439;0;0;0;0;3.517132002;0;2.546104938;0.774142973;0.630490483;-1.219882637;1.033608966;8.630490483;7176.018961;-1365.551004;0;0;86430.7;2163;16;0;30689.06271;;;-7173.85912
30800;8613829.476;1282873.048;-1892414.993;0;0;0;2.545851611;0.774214887;3197701.822;3278780.804;17230109.42;-0.000270439;0;0;0;0;3.51687482;0;2.545851611;0.774214887;0.631082936;-1.220125936;1.033650872;8.631082936;7171.72671;-1364.734216;0;0;86430.8;2163;16;0;30789.06316;;;-7169.602541
30900;8613898.416;1283207.551;-1891876.149;0;0;0;2.545598227;0.774286769;3197565.389;3278644.371;17229392.46;-0.000270439;0;0;0;0;3.516617809;0;2.545598227;0.774286769;0.631675121;-1.220369295;1.033692762;8.631675121;7167.433902;-1363.917322;0;0;86430.9;2163;16;0;30889.06362;;;-7165.293412
31000;8613967.314;1283542.045;-1891337.293;0;0;0;2.545344786;0.774358618;3197429.038;3278508.02;17228675.93;-0.000270439;0;0;0;0;3.516360972;0;2.545344786;0.774358618;0.632267036;-1.220612708;1.033734634;8.632267036;7163.140532;-1363.100321;0;0;86431;2163;16;0;30989.06407;;;-7160.984283
31100;8614036.168;1283876.532;-1890798.427;0;0;0;2.545091289;0.774430434;3197292.769;3278371.751;17227959.83;-0.000270439;0;0;0;0;3.516104306;0;2.545091289;0.774430434;0.632858681;-1.220856181;1.03377649;8.632858681;7158.846466;-1362.283187;0;0;86431.1;2163;16;0;31089.06453;;;-7156.675154
31200;8614104.979;1284211.01;-1890259.551;0;0;0;2.544837734;0.774502218;3197156.582;3278235.564;17227244.16;-0.000270439;0;0;0;0;3.515847813;0;2.544837734;0.774502218;0.633450057;-1.221099709;1.033818328;8.633450057;7154.551913;-1361.465961;0;0;86431.2;2163;16;0;31189.06498;;;-7152.418575
31300;8614173.747;1284545.48;-1889720.664;0;0;0;2.544584123;0.774573968;3197020.476;3278099.458;17226528.92;-0.000270439;0;0;0;0;3.515591493;0;2.544584123;0.774573968;0.634041163;-1.221343295;1.03386015;8.634041163;7150.256654;-1360.6486;0;0;86431.3;2163;16;0;31289.06544;;;-7148.109446
31400;8614242.472;1284879.942;-1889181.766;0;0;0;2.544330455;0.774645686;3196884.452;3277963.434;17225814.11;-0.000270439;0;0;0;0;3.515335345;0;2.544330455;0.774645686;0.634631998;-1.22158694;1.033901954;8.634631998;7145.960841;-1359.831134;0;0;86431.4;2163;16;0;31389.06589;;;-7143.800317
31500;8614311.153;1285214.395;-1888642.857;0;0;0;2.54407673;0.774717372;3196748.51;3277827.492;17225099.73;-0.000270439;0;0;0;0;3.515079369;0;2.54407673;0.774717372;0.635222564;-1.221830641;1.033943742;8.635222564;7141.66448;-1359.013564;0;0;86431.5;2163;16;0;31489.06634;;;-7139.543738
31600;8614379.792;1285548.841;-1888103.938;0;0;0;2.543822948;0.774789024;3196612.649;3277691.631;17224385.78;-0.000270439;0;0;0;0;3.514823565;0;2.543822948;0.774789024;0.635812859;-1.2220744;1.033985512;8.635812859;7137.367406;-1358.195858;0;0;86431.6;2163;16;0;31589.0668;;;-7135.182059
31700;8614448.387;1285883.278;-1887565.008;0;0;0;2.543569109;0.774860644;3196476.871;3277555.852;17223672.26;-0.000270439;0;0;0;0;3.514567934;0;2.543569109;0.774860644;0.636402884;-1.222318215;1.034027265;8.636402884;7133.06985;-1357.37806;0;0;86431.7;2163;16;0;31689.06725;;;-7130.92548
31800;8614516.939;1286217.707;-1887026.068;0;0;0;2.543315213;0.774932231;3196341.174;3277420.156;17222959.16;-0.000270439;0;0;0;0;3.514312475;0;2.543315213;0.774932231;0.636992638;-1.222562088;1.034069002;8.636992638;7128.771594;-1356.560129;0;0;86431.8;2163;16;0;31789.0677;;;-7126.616351
31900;8614585.448;1286552.128;-1886487.117;0;0;0;2.543061261;0.775003784;3196205.559;3277284.54;17222246.5;-0.000270439;0;0;0;0;3.514057188;0;2.543061261;0.775003784;0.637582122;-1.22280602;1.034110721;8.637582122;7124.472776;-1355.742091;0;0;86431.9;2163;16;0;31889.06816;;;-7122.307222
32000;8614653.913;1286886.541;-1885948.155;0;0;0;2.542807252;0.775075305;3196070.026;3277149.007;17221534.27;-0.000270439;0;0;0;0;3.513802074;0;2.542807252;0.775075305;0.638171334;-1.223050007;1.034152423;8.638171334;7120.173412;-1354.92395;0;0;86432;2163;32;0;31989.06861;;;-7118.050643
32100;8614722.336;1287220.945;-1885409.183;0;0;0;2.542553186;0.775146793;3195934.574;3277013.556;17220822.47;-0.000270439;0;0;0;0;3.513547131;0;2.542553186;0.775146793;0.638760275;-1.223294054;1.034194107;8.638760275;7115.873372;-1354.105679;0;0;86432.1;2163;32;0;32089.06906;;;-7113.688963
32200;8614790.715;1287555.341;-1884870.2;0;0;0;2.542299063;0.775218249;3195799.205;3276878.186;17220111.09;-0.000270439;0;0;0;0;3.513292361;0;2.542299063;0.775218249;0.639348945;-1.223538154;1.034235775;8.639348945;7111.572809;-1353.287309;0;0;86432.2;2163;32;0;32189.06951;;;-7109.432385
32300;8614859.051;1287889.73;-1884331.207;0;0;0;2.542044884;0.775289671;3195663.917;3276742.898;17219400.15;-0.000270439;0;0;0;0;3.513037764;0;2.542044884;0.775289671;0.639937343;-1.223782315;1.034277426;8.639937343;7107.271562;-1352.468809;0;0;86432.3;2163;32;0;32289.06996;;;-7105.123256
32400;8614927.344;1288224.11;-1883792.203;0;0;0;2.541790647;0.77536106;3195528.711;3276607.692;17218689.64;-0.000270439;0;0;0;0;3.512783338;0;2.541790647;0.77536106;0.640525469;-1.224026531;1.034319059;8.640525469;7102.969763;-1351.650204;0;0;86432.4;2163;32;0;32389.07041;;;-7100.814127
32500;8614995.594;1288558.482;-1883253.188;0;0;0;2.541536354;0.775432416;3195393.587;3276472.568;17217979.56;-0.000270439;0;0;0;0;3.512529085;0;2.541536354;0.775432416;0.641113324;-1.224270805;1.034360675;8.641113324;7098.667414;-1350.831494;0;0;86432.5;2163;32;0;32489.07086;;;-7096.504997
32600;8615063.8;1288892.845;-1882714.162;0;0;0;2.541282005;0.775503739;3195258.545;3276337.526;17217269.91;-0.000270439;0;0;0;0;3.512275003;0;2.541282005;0.775503739;0.641700906;-1.224515138;1.034402274;8.641700906;7094.364371;-1350.012652;0;0;86432.6;2163;32;0;32589.07131;;;-7092.248419
32700;8615131.964;1289227.201;-1882175.127;0;0;0;2.541027598;0.775575029;3195123.584;3276202.566;17216560.68;-0.000270439;0;0;0;0;3.512021094;0;2.541027598;0.775575029;0.642288216;-1.224759525;1.034443855;8.642288216;7090.060829;-1349.193715;0;0;86432.7;2163;32;0;32689.07176;;;-7087.886739
32800;8615200.084;1289561.548;-1881636.08;0;0;0;2.540773135;0.775646286;3194988.706;3276067.687;17215851.89;-0.000270439;0;0;0;0;3.511767357;0;2.540773135;0.775646286;0.642875254;-1.225003971;1.03448542;8.642875254;7085.756589;-1348.374646;0;0;86432.8;2163;32;0;32789.07221;;;-7083.57761
32900;8615268.161;1289895.887;-1881097.023;0;0;0;2.540518615;0.77571751;3194853.91;3275932.891;17215143.53;-0.000270439;0;0;0;0;3.511513792;0;2.540518615;0.77571751;0.643462019;-1.225248474;1.034526967;8.643462019;7081.45181;-1347.555474;0;0;86432.9;2163;32;0;32889.07266;;;-7079.321032
33000;8615336.194;1290230.218;-1880557.955;0;0;0;2.540264038;0.775788701;3194719.195;3275798.176;17214435.6;-0.000270439;0;0;0;0;3.511260399;0;2.540264038;0.775788701;0.644048512;-1.225493033;1.034568496;8.644048512;7077.14647;-1346.736195;0;0;86433;2163;32;0;32989.07311;;;-7075.011902
33100;8615404.185;1290564.541;-1880018.877;0;0;0;2.540009405;0.775859859;3194584.562;3275663.544;17213728.1;-0.000270439;0;0;0;0;3.511007178;0;2.540009405;0.775859859;0.644634731;-1.225737653;1.034610009;8.644634731;7072.840442;-1345.916785;0;0;86433.1;2163;32;0;33089.07356;;;-7070.650223
33200;8615472.132;1290898.855;-1879479.788;0;0;0;2.539754715;0.775930983;3194450.012;3275528.993;17213021.04;-0.000270439;0;0;0;0;3.51075413;0;2.539754715;0.775930983;0.645220678;-1.225982325;1.034651504;8.645220678;7068.533922;-1345.097281;0;0;86433.2;2163;32;0;33189.07401;;;-7066.393644
33300;8615540.037;1291233.162;-1878940.688;0;0;0;2.539499969;0.776002075;3194315.543;3275394.524;17212314.4;-0.000270439;0;0;0;0;3.510501253;0;2.539499969;0.776002075;0.645806351;-1.226227059;1.034692982;8.645806351;7064.226704;-1344.277645;0;0;86433.3;2163;32;0;33289.07446;;;-7062.084515
33400;8615607.898;1291567.46;-1878401.578;0;0;0;2.539245165;0.776073133;3194181.156;3275260.137;17211608.19;-0.000270439;0;0;0;0;3.510248548;0;2.539245165;0.776073133;0.646391751;-1.226471846;1.034734443;8.646391751;7059.918946;-1343.457906;0;0;86433.4;2163;32;0;33389.07491;;;-7057.722836
33500;8615675.716;1291901.75;-1877862.458;0;0;0;2.538990305;0.776144158;3194046.852;3275125.832;17210902.41;-0.000270439;0;0;0;0;3.509996015;0;2.538990305;0.776144158;0.646976878;-1.226716691;1.034775886;8.646976878;7055.610634;-1342.638061;0;0;86433.5;2163;32;0;33489.07536;;;-7053.466257
33600;8615743.49;1292236.031;-1877323.326;0;0;0;2.538735389;0.77621515;3193912.629;3274991.61;17210197.07;-0.000270439;0;0;0;0;3.509743655;0;2.538735389;0.77621515;0.64756173;-1.226961596;1.034817312;8.64756173;7051.301628;-1341.818085;0;0;86433.6;2163;32;0;33589.0758;;;-7049.157128
33700;8615811.222;1292570.305;-1876784.184;0;0;0;2.538480416;0.776286108;3193778.488;3274857.469;17209492.15;-0.000270439;0;0;0;0;3.509491466;0;2.538480416;0.776286108;0.648146309;-1.227206554;1.03485872;8.648146309;7046.992138;-1340.998016;0;0;86433.7;2163;32;0;33689.07625;;;-7044.847999
33800;8615878.91;1292904.57;-1876245.032;0;0;0;2.538225386;0.776357034;3193644.429;3274723.41;17208787.67;-0.000270439;0;0;0;0;3.509239449;0;2.538225386;0.776357034;0.648730614;-1.227451573;1.034900111;8.648730614;7042.681944;-1340.177814;0;0;86433.8;2163;32;0;33789.0767;;;-7040.486319
33900;8615946.555;1293238.828;-1875705.869;0;0;0;2.537970299;0.776427925;3193510.453;3274589.433;17208083.62;-0.000270439;0;0;0;0;3.508987604;0;2.537970299;0.776427925;0.649314644;-1.227696646;1.034941484;8.649314644;7038.371207;-1339.357507;0;0;86433.9;2163;32;0;33889.07715;;;-7036.229741
34000;8616014.157;1293573.077;-1875166.696;0;0;0;2.537715156;0.776498784;3193376.558;3274455.539;17207380;-0.000270439;0;0;0;0;3.508735931;0;2.537715156;0.776498784;0.6498984;-1.227941778;1.034982841;8.6498984;7034.059924;-1338.537098;0;0;86434;2163;32;0;33989.07759;;;-7031.920612
