Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler
17300;6527023.79;-547667.0581;-224182.7455;0;0;0;-1.95932952;0.246474943;610217.0332;950790.1342;4996435.878;-0.001135997;0;0;0;0;9.902538838;0;-1.95932952;0.246474943;-4.147165993;0.0951818;0.336893028;3.852834007;36313.6215;-6910.252408;0;0;86417.3;2163;16;0;17296.82851;36310.67408
17400;6527089.874;-547027.1344;-223821.2223;0;0;0;-1.959173603;0.246871967;609526.064;950099.1503;4992804.733;-0.001135997;0;0;0;0;9.88750983;0;-1.959173603;0.246871967;-4.142427942;0.095337331;0.337178336;3.857572058;36309.27841;-6909.425944;0;0;86417.4;2163;16;0;17396.83081;36306.32412
17500;6527155.876;-546387.2038;-223459.6958;0;0;0;-1.9590173;0.247269759;608835.1777;949408.2491;4989174.023;-0.001135997;0;0;0;0;9.872498302;0;-1.9590173;0.247269759;-4.137680743;0.095493247;0.337464414;3.862319257;36304.91994;-6908.596555;0;0;86417.5;2163;16;0;17496.83311;36301.95887
17600;6527221.794;-545747.2666;-223098.1662;0;0;0;-1.958860609;0.247668319;608144.3744;948717.4311;4985543.75;-0.001135997;0;0;0;0;9.85750422;0;-1.958860609;0.247668319;-4.132924367;0.09564955;0.337751262;3.867075633;36300.54584;-6907.764193;0;0;86417.6;2163;16;0;17596.83542;36297.57828
17700;6527287.63;-545107.3225;-222736.6334;0;0;0;-1.95870353;0.248067651;607453.6544;948026.6964;4981913.915;-0.001135997;0;0;0;0;9.842527548;0;-1.95870353;0.248067651;-4.128158785;0.095806241;0.338038884;3.871841215;36296.15688;-6906.929001;0;0;86417.7;2163;16;0;17696.83772;36293.18226
17800;6527353.383;-544467.3718;-222375.0975;0;0;0;-1.958546061;0.248467757;606763.0181;947336.0454;4978284.519;-0.001135997;0;0;0;0;9.827568252;0;-1.958546061;0.248467757;-4.123383966;0.095963322;0.338327283;3.876616034;36291.75202;-6906.090784;0;0;86417.8;2163;16;0;17796.84003;36288.77075
17900;6527419.054;-543827.4143;-222013.5584;0;0;0;-1.9583882;0.248868639;606072.4658;946645.4783;4974655.565;-0.001135997;0;0;0;0;9.812626298;0;-1.9583882;0.248868639;-4.11859988;0.096120794;0.33861646;3.88140012;36287.33202;-6905.249686;0;0;86417.9;2163;16;0;17896.84233;36284.3437
18000;6527484.641;-543187.4501;-221652.0162;0;0;0;-1.958229946;0.2492703;605381.9977;945954.9955;4971027.053;-0.001135997;0;0;0;0;9.797701649;0;-1.958229946;0.2492703;-4.113806497;0.096278659;0.338906418;3.886193503;36282.89629;-6904.405595;0;0;86418;2163;16;0;17996.84463;36279.90101
18100;6527550.146;-542547.4792;-221290.4708;0;0;0;-1.958071298;0.249672743;604691.6141;945264.5973;4967398.986;-0.001135997;0;0;0;0;9.782794273;0;-1.958071298;0.249672743;-4.109003787;0.096436917;0.339197161;3.890996213;36278.44461;-6903.558469;0;0;86418.1;2163;16;0;18096.84694;36275.44264
18200;6527615.568;-541907.5016;-220928.9223;0;0;0;-1.957912254;0.25007597;604001.3154;944574.2839;4963771.365;-0.001135997;0;0;0;0;9.767904135;0;-1.957912254;0.25007597;-4.104191719;0.096595572;0.339488689;3.895808281;36273.97768;-6902.70844;0;0;86418.2;2163;16;0;18196.84924;36270.9685
18300;6527680.907;-541267.5173;-220567.3707;0;0;0;-1.957752812;0.250479984;603311.1018;943884.0557;4960144.191;-0.001135997;0;0;0;0;9.753031201;0;-1.957752812;0.250479984;-4.099370263;0.096754623;0.339781007;3.900629737;36269.49454;-6901.855327;0;0;86418.3;2163;16;0;18296.85154;36266.47853
18400;6527746.164;-540627.5263;-220205.816;0;0;0;-1.957592972;0.250884787;602620.9737;943193.913;4956517.466;-0.001135997;0;0;0;0;9.738175435;0;-1.957592972;0.250884787;-4.094539388;0.096914073;0.340074116;3.905460612;36264.99592;-6900.999268;0;0;86418.4;2163;16;0;18396.85384;36261.97265
18500;6527811.337;-539987.5287;-219844.2581;0;0;0;-1.957432731;0.251290382;601930.9313;942503.856;4952891.192;-0.001135997;0;0;0;0;9.723336805;0;-1.957432731;0.251290382;-4.089699064;0.097073923;0.340368019;3.910300937;36260.48123;-6900.14015;0;0;86418.5;2163;16;0;18496.85615;36257.45081
18600;6527876.428;-539347.5243;-219482.6971;0;0;0;-1.957272088;0.251696771;601240.9749;941813.885;4949265.371;-0.001135997;0;0;0;0;9.708515277;0;-1.957272088;0.251696771;-4.084849259;0.097234174;0.340662719;3.915150741;36255.95021;-6899.277927;0;0;86418.6;2163;16;0;18596.85845;36252.91291
18700;6527941.436;-538707.5133;-219121.133;0;0;0;-1.957111041;0.252103957;600551.1049;941124.0005;4945640.003;-0.001135997;0;0;0;0;9.693710817;0;-1.957111041;0.252103957;-4.079989942;0.097394829;0.340958218;3.920010058;36251.40359;-6898.412733;0;0;86418.7;2163;16;0;18696.86075;36248.35892
18800;6528006.362;-538067.4957;-218759.5658;0;0;0;-1.95694959;0.252511943;599861.3216;940434.2026;4942015.09;-0.001135997;0;0;0;0;9.67892339;0;-1.95694959;0.252511943;-4.075121083;0.097555887;0.341254519;3.924878917;36246.84041;-6897.54439;0;0;86418.8;2163;16;0;18796.86305;36243.78872
18900;6528071.204;-537427.4714;-218397.9955;0;0;0;-1.956787732;0.252920731;599171.6252;939744.4917;4938390.635;-0.001135997;0;0;0;0;9.664152964;0;-1.956787732;0.252920731;-4.070242649;0.097717353;0.341551625;3.929757351;36242.26142;-6896.673037;0;0;86418.9;2163;16;0;18896.86535;36239.20227
19000;6528135.964;-536787.4404;-218036.4221;0;0;0;-1.956625467;0.253330324;598482.0161;939054.8681;4934766.639;-0.001135997;0;0;0;0;9.649399505;0;-1.956625467;0.253330324;-4.06535461;0.097879225;0.341849538;3.93464539;36237.66595;-6895.798547;0;0;86419;2163;16;0;18996.86765;36234.59949
19100;6528200.641;-536147.4029;-217674.8456;0;0;0;-1.956462791;0.253740725;597792.4946;938365.3321;4931143.103;-0.001135997;0;0;0;0;9.63466298;0;-1.956462791;0.253740725;-4.060456934;0.098041506;0.342148261;3.939543066;36233.05382;-6894.920888;0;0;86419.1;2163;16;0;19096.86995;36229.9803
19200;6528265.235;-535507.3587;-217313.2661;0;0;0;-1.956299705;0.254151935;597103.061;937675.884;4927520.029;-0.001135997;0;0;0;0;9.619943355;0;-1.956299705;0.254151935;-4.055549589;0.098204199;0.342447796;3.944450411;36228.42576;-6894.040197;0;0;86419.2;2163;16;0;19196.87225;36225.34465
19300;6528329.747;-534867.3079;-216951.6834;0;0;0;-1.956136206;0.254563959;596413.7156;936986.5242;4923897.418;-0.001135997;0;0;0;0;9.605240597;0;-1.956136206;0.254563959;-4.050632544;0.098367303;0.342748147;3.949367456;36223.78076;-6893.156283;0;0;86419.3;2163;16;0;19296.87455;36220.69242
19400;6528394.175;-534227.2505;-216590.0977;0;0;0;-1.955972293;0.254976798;595724.4588;936297.2529;4920275.273;-0.001135997;0;0;0;0;9.590554674;0;-1.955972293;0.254976798;-4.045705766;0.098530822;0.343049315;3.954294234;36219.11955;-6892.269285;0;0;86419.4;2163;16;0;19396.87685;36216.02359
19500;6528458.521;-533587.1864;-216228.5089;0;0;0;-1.955807964;0.255390455;595035.2908;935608.0704;4916653.595;-0.001135997;0;0;0;0;9.575885552;0;-1.955807964;0.255390455;-4.040769223;0.098694756;0.343351304;3.959230777;36214.44153;-6891.379086;0;0;86419.5;2163;16;0;19496.87915;36211.33805
19600;6528522.784;-532947.1158;-215866.9171;0;0;0;-1.955643218;0.255804934;594346.2119;934918.9772;4913032.385;-0.001135997;0;0;0;0;9.561233198;0;-1.955643218;0.255804934;-4.035822883;0.098859106;0.343654117;3.964177117;36209.74647;-6890.485646;0;0;86419.6;2163;16;0;19596.88145;36206.63575
19700;6528586.965;-532307.0386;-215505.3222;0;0;0;-1.955478053;0.256220236;593657.2225;934229.9734;4909411.646;-0.001135997;0;0;0;0;9.54659758;0;-1.955478053;0.256220236;-4.030866715;0.099023875;0.343957755;3.969133285;36205.03512;-6889.589107;0;0;86419.7;2163;16;0;19696.88374;36201.91658
19800;6528651.062;-531666.9549;-215143.7242;0;0;0;-1.955312468;0.256636364;592968.323;933541.0594;4905791.379;-0.001135997;0;0;0;0;9.531978666;0;-1.955312468;0.256636364;-4.025900684;0.099189064;0.344262222;3.974099316;36200.30641;-6888.689263;0;0;86419.8;2163;16;0;19796.88604;36197.18049
19900;6528715.077;-531026.8645;-214782.1232;0;0;0;-1.95514646;0.257053321;592279.5135;932852.2356;4902171.585;-0.001135997;0;0;0;0;9.517376423;0;-1.95514646;0.257053321;-4.020924759;0.099354676;0.344567521;3.979075241;36195.56117;-6887.786274;0;0;86419.9;2163;16;0;19896.88834;36192.42741
20000;6528779.009;-530386.7676;-214420.5192;0;0;0;-1.954980029;0.257471111;591590.7945;932163.5023;4898552.267;-0.001135997;0;0;0;0;9.502790817;0;-1.954980029;0.257471111;-4.015938906;0.099520709;0.344873654;3.984061094;36190.79872;-6886.880009;0;0;86420;2163;16;0;19996.89064;36187.65725
20100;6528842.858;-529746.6642;-214058.9121;0;0;0;-1.954813172;0.257889735;590902.1663;931474.8598;4894933.426;-0.001135997;0;0;0;0;9.488221818;0;-1.954813172;0.257889735;-4.010943094;0.099687168;0.345180624;3.989056906;36186.01886;-6885.970433;0;0;86420.1;2163;16;0;20096.89293;36182.86993
20200;6528906.624;-529106.5542;-213697.302;0;0;0;-1.954645888;0.258309196;590213.6292;930786.3083;4891315.064;-0.001135997;0;0;0;0;9.473669393;0;-1.954645888;0.258309196;-4.005937288;0.099854054;0.345488434;3.994062712;36181.22227;-6885.057673;0;0;86420.2;2163;16;0;20196.89523;36178.06539
20300;6528970.308;-528466.4376;-213335.6888;0;0;0;-1.954478176;0.258729497;589525.1835;930097.8483;4887697.182;-0.001135997;0;0;0;0;9.45913351;0;-1.954478176;0.258729497;-4.000921456;0.100021367;0.345797086;3.999078544;36176.40803;-6884.141552;0;0;86420.3;2163;16;0;20296.89753;36173.24352
20400;6529033.909;-527826.3146;-212974.0726;0;0;0;-1.954310034;0.259150642;588836.8296;929409.4801;4884079.783;-0.001135997;0;0;0;0;9.444614137;0;-1.954310034;0.259150642;-3.995895564;0.100189112;0.346106584;4.004104436;36171.57683;-6883.222206;0;0;86420.4;2163;16;0;20396.89982;36168.40428
20500;6529097.427;-527186.185;-212612.4535;0;0;0;-1.95414146;0.259572632;588148.5677;928721.204;4880462.867;-0.001135997;0;0;0;0;9.430111242;0;-1.95414146;0.259572632;-3.99085958;0.100357286;0.34641693;4.00914042;36166.72804;-6882.299513;0;0;86420.5;2163;16;0;20496.90212;36163.54756
20600;6529160.862;-526546.0489;-212250.8313;0;0;0;-1.953972452;0.259995471;587460.3983;928033.0203;4876846.438;-0.001135997;0;0;0;0;9.415624794;0;-1.953972452;0.259995471;-3.985813468;0.100525894;0.346728127;4.014186532;36161.86142;-6881.373426;0;0;86420.6;2163;16;0;20596.90442;36158.67331
20700;6529224.214;-525905.9063;-211889.2061;0;0;0;-1.953803009;0.260419161;586772.3216;927344.9294;4873230.496;-0.001135997;0;0;0;0;9.40115476;0;-1.953803009;0.260419161;-3.980757196;0.100694937;0.347040178;4.019242804;36156.97772;-6880.444088;0;0;86420.7;2163;16;0;20696.90671;36153.78143
20800;6529287.484;-525265.7572;-211527.5778;0;0;0;-1.953633129;0.260843705;586084.338;926656.9316;4869615.043;-0.001135997;0;0;0;0;9.386701109;0;-1.953633129;0.260843705;-3.975690729;0.100864416;0.347353085;4.024309271;36152.07595;-6879.511311;0;0;86420.8;2163;16;0;20796.90901;36148.87183
20900;6529350.671;-524625.6016;-211165.9466;0;0;0;-1.953462811;0.261269107;585396.4479;925969.0273;4866000.081;-0.001135997;0;0;0;0;9.372263811;0;-1.953462811;0.261269107;-3.970614034;0.101034334;0.347666853;4.029385966;36147.15686;-6878.57524;0;0;86420.9;2163;16;0;20896.9113;36143.94447
21000;6529413.775;-523985.4395;-210804.3124;0;0;0;-1.953292053;0.261695368;584708.6515;925281.2167;4862385.612;-0.001135997;0;0;0;0;9.357842833;0;-1.953292053;0.261695368;-3.965527076;0.101204691;0.347981482;4.034472924;36142.21972;-6877.635733;0;0;86421;2163;16;0;20996.91359;36138.99922
21100;6529476.796;-523345.271;-210442.6753;0;0;0;-1.953120852;0.262122492;584020.9492;924593.5002;4858771.638;-0.001135997;0;0;0;0;9.343438144;0;-1.953120852;0.262122492;-3.960482714;0.10137549;0.348296977;4.039517286;36137.2644;-6876.692767;0;0;86421.1;2163;16;0;21096.91589;36134.03604
21200;6529539.734;-522705.0959;-210081.0351;0;0;0;-1.952949208;0.262550482;583333.3413;923905.8783;4855158.16;-0.001135997;0;0;0;0;9.329049714;0;-1.952949208;0.262550482;-3.955445191;0.101546732;0.348613341;4.044554809;36132.29161;-6875.746476;0;0;86421.2;2163;16;0;21196.91818;36129.05483
21300;6529602.59;-522064.9145;-209719.392;0;0;0;-1.952777119;0.262979341;582645.8283;923218.3511;4851545.18;-0.001135997;0;0;0;0;9.314677511;0;-1.952777119;0.262979341;-3.950397444;0.101718419;0.348930575;4.049602556;36127.30028;-6874.79666;0;0;86421.3;2163;16;0;21296.92048;36124.0555
21400;6529665.363;-521424.7265;-209357.7459;0;0;0;-1.952604582;0.263409071;581958.4104;922530.919;4847932.7;-0.001135997;0;0;0;0;9.300321504;0;-1.952604582;0.263409071;-3.945339438;0.101890553;0.349248684;4.054660562;36122.29124;-6873.84347;0;0;86421.4;2163;16;0;21396.92277;36119.03798
21500;6529728.053;-520784.5322;-208996.0968;0;0;0;-1.952431597;0.263839675;581271.0879;921843.5825;4844320.722;-0.001135997;0;0;0;0;9.285981663;0;-1.952431597;0.263839675;-3.94027114;0.102063135;0.349567669;4.05972886;36117.26377;-6872.886774;0;0;86421.5;2163;16;0;21496.92506;36114.00219
21600;6529790.66;-520144.3314;-208634.4448;0;0;0;-1.952258161;0.264271157;580583.8613;921156.3418;4840709.248;-0.001135997;0;0;0;0;9.271657957;0;-1.952258161;0.264271157;-3.935192515;0.102236167;0.349887535;4.064807485;36112.21769;-6871.926537;0;0;86421.6;2163;16;0;21596.92735;36108.94803
21700;6529853.185;-519504.1241;-208272.7898;0;0;0;-1.952084273;0.26470352;579896.7309;920469.1973;4837098.28;-0.001135997;0;0;0;0;9.257350355;0;-1.952084273;0.26470352;-3.930103528;0.102409651;0.350208283;4.069896472;36107.15372;-6870.962896;0;0;86421.7;2163;16;0;21696.92965;36103.87544
21800;6529915.626;-518863.9105;-207911.1318;0;0;0;-1.95190993;0.265136765;579209.697;919782.1493;4833487.818;-0.001135997;0;0;0;0;9.243058828;0;-1.95190993;0.265136765;-3.925004144;0.10258359;0.350529918;4.074995856;36102.07081;-6869.995649;0;0;86421.8;2163;16;0;21796.93194;36098.78431
21900;6529977.985;-518223.6904;-207549.4709;0;0;0;-1.951735132;0.265570897;578522.7599;919095.1983;4829877.866;-0.001135997;0;0;0;0;9.228783343;0;-1.951735132;0.265570897;-3.919894329;0.102757983;0.350852441;4.080105671;36096.96978;-6869.024956;0;0;86421.9;2163;16;0;21896.93423;36093.67457
22000;6530040.261;-517583.4639;-207187.8071;0;0;0;-1.951559877;0.266005919;577835.9202;918408.3445;4826268.425;-0.001135997;0;0;0;0;9.214523873;0;-1.951559877;0.266005919;-3.914774046;0.102932833;0.351175856;4.085225954;36091.84988;-6868.050672;0;0;86422;2163;16;0;21996.93652;36088.54612
22100;6530102.454;-516943.2311;-206826.1404;0;0;0;-1.951384161;0.266441832;577149.178;917721.5883;4822659.497;-0.001135997;0;0;0;0;9.200280385;0;-1.951384161;0.266441832;-3.909643261;0.103108142;0.351500166;4.090356739;36086.71096;-6867.072768;0;0;86422.1;2163;16;0;22096.93881;36083.3989
22200;6530164.565;-516302.9918;-206464.4707;0;0;0;-1.951207985;0.266878641;576462.5337;917034.93;4819051.083;-0.001135997;0;0;0;0;9.186052851;0;-1.951207985;0.266878641;-3.904501938;0.103283913;0.351825374;4.095498062;36081.5537;-6866.091373;0;0;86422.2;2163;16;0;22196.9411;36078.2328
22300;6530226.592;-515662.7462;-206102.7981;0;0;0;-1.951031346;0.267316348;575775.9878;916348.3701;4815443.187;-0.001135997;0;0;0;0;9.171841239;0;-1.951031346;0.267316348;-3.899350042;0.103460146;0.352151483;4.100649958;36076.37708;-6865.106296;0;0;86422.3;2163;16;0;22296.94339;36073.04774
22400;6530288.537;-515022.4942;-205741.1225;0;0;0;-1.950854241;0.267754957;575089.5405;915661.9089;4811835.808;-0.001135997;0;0;0;0;9.157645521;0;-1.950854241;0.267754957;-3.894187537;0.103636844;0.352478496;4.105812463;36071.18192;-6864.117691;0;0;86422.4;2163;16;0;22396.94568;36067.84365
22500;6530350.399;-514382.2358;-205379.4441;0;0;0;-1.950676671;0.26819447;574403.1922;914975.5467;4808228.951;-0.001135997;0;0;0;0;9.143465667;0;-1.950676671;0.26819447;-3.889014387;0.103814007;0.352806416;4.110985613;36065.96747;-6863.125412;0;0;86422.5;2163;16;0;22496.94797;36062.62041
22600;6530412.178;-513741.9711;-205017.7627;0;0;0;-1.950498631;0.26863489;573716.9434;914289.2839;4804622.616;-0.001135997;0;0;0;0;9.129301647;0;-1.950498631;0.26863489;-3.883830555;0.103991639;0.353135246;4.116169445;36060.73355;-6862.129431;0;0;86422.6;2163;16;0;22596.95026;36057.37796
22700;6530473.874;-513101.7;-204656.0784;0;0;0;-1.950320121;0.269076221;573030.7943;913603.1209;4801016.805;-0.001135997;0;0;0;0;9.115153431;0;-1.950320121;0.269076221;-3.878636006;0.10416974;0.353464989;4.121363994;36055.48086;-6861.129877;0;0;86422.7;2163;16;0;22696.95255;36052.1162
22800;6530535.488;-512461.4226;-204294.3913;0;0;0;-1.950141139;0.269518465;572344.7454;912917.0581;4797411.52;-0.001135997;0;0;0;0;9.101020991;0;-1.950141139;0.269518465;-3.873430703;0.104348314;0.353795649;4.126569297;36050.20833;-6860.126549;0;0;86422.8;2163;16;0;22796.95484;36046.83502
22900;6530597.019;-511821.1388;-203932.7012;0;0;0;-1.949961683;0.269961627;571658.7969;912231.0958;4793806.764;-0.001135997;0;0;0;0;9.086904296;0;-1.949961683;0.269961627;-3.86821461;0.104527362;0.354127228;4.13178539;36044.91687;-6859.119617;0;0;86422.9;2163;16;0;22896.95712;36041.53437
23000;6530658.467;-511180.8487;-203571.0083;0;0;0;-1.949781751;0.270405708;570972.9493;911545.2343;4790202.537;-0.001135997;0;0;0;0;9.072803318;0;-1.949781751;0.270405708;-3.86298769;0.104706884;0.35445973;4.13701231;36039.60561;-6858.108918;0;0;86423;2163;16;0;22996.95941;36036.21413
23100;6530719.832;-510540.5523;-203209.3125;0;0;0;-1.949601342;0.270850712;570287.2029;910859.4741;4786598.843;-0.001135997;0;0;0;0;9.058718027;0;-1.949601342;0.270850712;-3.857749906;0.104886884;0.354793157;4.142250094;36034.27446;-6857.094434;0;0;86423.1;2163;16;0;23096.9617;36030.87423
23200;6530781.114;-509900.2496;-202847.6138;0;0;0;-1.949420452;0.271296643;569601.5582;910173.8155;4782995.683;-0.001135997;0;0;0;0;9.044648394;0;-1.949420452;0.271296643;-3.85250122;0.105067364;0.355127514;4.14749878;36028.9241;-6856.076295;0;0;86423.2;2163;16;0;23196.96399;36025.51456
23300;6530842.313;-509259.9406;-202485.9122;0;0;0;-1.949239081;0.271743502;568916.0155;909488.259;4779393.059;-0.001135997;0;0;0;0;9.030594392;0;-1.949239081;0.271743502;-3.847241597;0.105248324;0.355462802;4.152758403;36023.55349;-6855.054301;0;0;86423.3;2163;16;0;23296.96627;36020.13503
23400;6530903.43;-508619.6253;-202124.2077;0;0;0;-1.949057226;0.272191294;568230.5751;908802.8048;4775790.973;-0.001135997;0;0;0;0;9.01655599;0;-1.949057226;0.272191294;-3.841970999;0.105429769;0.355799026;4.158029001;36018.16343;-6854.028607;0;0;86423.4;2163;16;0;23396.96856;36014.73557
23500;6530964.464;-507979.3037;-201762.5004;0;0;0;-1.948874886;0.272640022;567545.2374;908117.4534;4772189.427;-0.001135997;0;0;0;0;9.00253316;0;-1.948874886;0.272640022;-3.836689387;0.105611697;0.356136188;4.163310613;36012.75315;-6852.999065;0;0;86423.5;2163;16;0;23496.97085;36009.31606
23600;6531025.415;-507338.9758;-201400.7902;0;0;0;-1.948692058;0.273089689;566860.0029;907432.2051;4768588.423;-0.001135997;0;0;0;0;8.988525873;0;-1.948692058;0.273089689;-3.831396725;0.105794113;0.356474292;4.168603275;36007.3225;-6851.965647;0;0;86423.6;2163;16;0;23596.97313;36003.87642
23700;6531086.283;-506698.6417;-201039.0772;0;0;0;-1.948508742;0.273540298;566174.872;906747.0604;4764987.963;-0.001135997;0;0;0;0;8.974534101;0;-1.948508742;0.273540298;-3.826092974;0.105977018;0.35681334;4.173907026;36001.8722;-6850.928489;0;0;86423.7;2163;16;0;23696.97542;35998.41655
23800;6531147.069;-506058.3013;-200677.3614;0;0;0;-1.948324933;0.273991852;565489.8449;906062.0195;4761388.049;-0.001135997;0;0;0;0;8.960557817;0;-1.948324933;0.273991852;-3.820778097;0.106160414;0.357153337;4.179221903;35996.40113;-6849.887379;0;0;86423.8;2163;16;0;23796.9777;35992.93637
23900;6531207.771;-505417.9546;-200315.6426;0;0;0;-1.948140632;0.274444354;564804.9221;905377.083;4757788.684;-0.001135997;0;0;0;0;8.94659699;0;-1.948140632;0.274444354;-3.815452056;0.106344302;0.357494285;4.184547944;35990.9102;-6848.842489;0;0;86423.9;2163;16;0;23896.97999;35987.43576
24000;6531268.391;-504777.6017;-199953.9211;0;0;0;-1.947955835;0.274897809;564120.1039;904692.2512;4754189.868;-0.001135997;0;0;0;0;8.932651593;0;-1.947955835;0.274897809;-3.810114811;0.106528686;0.357836187;4.189885189;35985.39855;-6847.793657;0;0;86424;2163;16;0;23996.98227;35981.91464
24100;6531328.928;-504137.2426;-199592.1967;0;0;0;-1.947770541;0.275352218;563435.3909;904007.5244;4750591.605;-0.001135997;0;0;0;0;8.918721599;0;-1.947770541;0.275352218;-3.804766325;0.106713566;0.358179048;4.195233675;35979.86608;-6846.740864;0;0;86424.1;2163;16;0;24096.98456;35976.37292
24200;6531389.382;-503496.8772;-199230.4695;0;0;0;-1.947584748;0.275807586;562750.7832;903322.9031;4746993.896;-0.001135997;0;0;0;0;8.904806978;0;-1.947584748;0.275807586;-3.799406559;0.106898946;0.35852287;4.200593441;35974.31347;-6845.684236;0;0;86424.2;2163;16;0;24196.98684;35970.8105
24300;6531449.753;-502856.5056;-198868.7395;0;0;0;-1.947398453;0.276263915;562066.2815;902638.3877;4743396.743;-0.001135997;0;0;0;0;8.890907704;0;-1.947398453;0.276263915;-3.794035475;0.107084826;0.358867656;4.205964525;35968.73958;-6844.623561;0;0;86424.3;2163;16;0;24296.98912;35965.22726
24400;6531510.042;-502216.1278;-198507.0066;0;0;0;-1.947211655;0.27672121;561381.886;901953.9786;4739800.148;-0.001135997;0;0;0;0;8.877023748;0;-1.947211655;0.27672121;-3.788653032;0.107271209;0.35921341;4.211346968;35963.14538;-6843.55902;0;0;86424.4;2163;16;0;24396.99141;35959.62313
24500;6531570.247;-501575.7438;-198145.271;0;0;0;-1.947024352;0.277179472;560697.5971;901269.676;4736204.114;-0.001135997;0;0;0;0;8.863155083;0;-1.947024352;0.277179472;-3.783259193;0.107458096;0.359560135;4.216740807;35957.52998;-6842.490444;0;0;86424.5;2163;16;0;24496.99369;35953.998
24600;6531630.37;-500935.3535;-197783.5325;0;0;0;-1.946836542;0.277638707;560013.4153;900585.4806;4732608.643;-0.001135997;0;0;0;0;8.849301681;0;-1.946836542;0.277638707;-3.777853918;0.107645491;0.359907835;4.222146082;35951.89324;-6841.417808;0;0;86424.6;2163;16;0;24596.99597;35948.35178
24700;6531690.41;-500294.9571;-197421.7912;0;0;0;-1.946648222;0.278098916;559329.3409;899901.3926;4729013.736;-0.001135997;0;0;0;0;8.835463515;0;-1.946648222;0.278098916;-3.772437166;0.107833395;0.360256513;4.227562834;35946.23587;-6840.341247;0;0;86424.7;2163;16;0;24696.99825;35942.68436
24800;6531750.367;-499654.5545;-197060.0472;0;0;0;-1.946459391;0.278560104;558645.3743;899217.4125;4725419.397;-0.001135997;0;0;0;0;8.821640557;0;-1.946459391;0.278560104;-3.7670089;0.108021809;0.360606172;4.2329911;35940.55678;-6839.260552;0;0;86424.8;2163;16;0;24797.00053;35936.99564
24900;6531810.241;-499014.1457;-196698.3003;0;0;0;-1.946270046;0.279022273;557961.516;898533.5406;4721825.626;-0.001135997;0;0;0;0;8.807832781;0;-1.946270046;0.279022273;-3.761569078;0.108210738;0.360956815;4.238430922;35934.85687;-6838.175895;0;0;86424.9;2163;16;0;24897.00281;35931.28553
25000;6531870.033;-498373.7308;-196336.5507;0;0;0;-1.946080186;0.279485428;557277.7664;897849.7775;4718232.426;-0.001135997;0;0;0;0;8.794040158;0;-1.946080186;0.279485428;-3.756178623;0.10840018;0.361308447;4.243821377;35929.13521;-6837.0871;0;0;86425;2163;16;0;24997.0051;35925.55392
25100;6531929.742;-497733.3097;-195974.7982;0;0;0;-1.945889808;0.279949571;556594.1258;897166.1234;4714639.799;-0.001135997;0;0;0;0;8.780262662;0;-1.945889808;0.279949571;-3.75083714;0.10859014;0.36166107;4.24916286;35923.39176;-6835.994157;0;0;86425.1;2163;16;0;25097.00738;35919.8007
25200;6531989.367;-497092.8824;-195613.043;0;0;0;-1.94569891;0.280414706;555910.5948;896482.5788;4711047.748;-0.001135997;0;0;0;0;8.766500265;0;-1.94569891;0.280414706;-3.745484242;0.108780621;0.362014688;4.254515758;35917.62716;-6834.89719;0;0;86425.2;2163;16;0;25197.00966;35914.02579
25300;6532048.911;-496452.449;-195251.2851;0;0;0;-1.94550749;0.280880836;555227.1736;895799.1441;4707456.275;-0.001135997;0;0;0;0;8.752752942;0;-1.94550749;0.280880836;-3.740119888;0.108971622;0.362369305;4.259880112;35911.84034;-6833.795995;0;0;86425.3;2163;16;0;25297.01194;35908.22907
25400;6532108.371;-495812.0095;-194889.5243;0;0;0;-1.945315546;0.281347966;554543.8627;895115.8197;4703865.381;-0.001135997;0;0;0;0;8.739020665;0;-1.945315546;0.281347966;-3.734744039;0.109163147;0.362724923;4.265255961;35906.03215;-6832.690734;0;0;86425.4;2163;16;0;25397.01422;35902.41045
25500;6532167.748;-495171.5638;-194527.7608;0;0;0;-1.945123076;0.281816098;553860.6625;894432.6061;4700275.069;-0.001135997;0;0;0;0;8.725303408;0;-1.945123076;0.281816098;-3.729356654;0.109355198;0.363081547;4.270643346;35900.20174;-6831.581244;0;0;86425.5;2163;16;0;25497.01649;35896.5698
25600;6532227.043;-494531.112;-194165.9946;0;0;0;-1.944930078;0.282285235;553177.5735;893749.5036;4696685.341;-0.001135997;0;0;0;0;8.711601144;0;-1.944930078;0.282285235;-3.723957694;0.109547776;0.363439179;4.276042306;35894.34901;-6830.467506;0;0;86425.6;2163;16;0;25597.01877;35890.70705
